output_frame,source_rgb_frame,side,phase,solver_sample_index,solver_sample_age_ms,strict_timing_valid,all_10_correspondence_mean_mm,five_tip_mean_mm,five_base_mean_mm
392,392,left,calibration,1415,1.9680739999330399,1,83.55222852884425,105.19896654966246,61.90549050802603
392,392,right,calibration,1415,1.9680739999330399,1,98.90837042534159,123.19218161087065,74.62455923981251
393,393,left,calibration,1420,3.236044999994192,1,85.31424476557518,107.43060070794768,63.197888823202675
393,393,right,calibration,1420,3.236044999994192,1,100.50068467736685,125.23448136543468,75.76688798929902
394,394,left,calibration,1423,2.315948999921602,1,87.53936379819147,110.32590368935011,64.75282390703282
394,394,right,calibration,1423,2.315948999921602,1,101.9459360846542,127.1382507402293,76.75362142907909
395,395,left,calibration,1424,24.58145099990361,0,87.88923443149301,110.70397042240147,65.07449844058456
395,395,right,calibration,1424,24.58145099990361,0,102.31535447814508,127.59775385773352,77.03295509855664
396,396,left,evaluation,1426,3.4241470000324625,1,90.84610818436747,114.46499248487586,67.22722388385904
396,396,right,evaluation,1426,3.4241470000324625,1,102.85864144303446,128.32334197608444,77.39394090998445
397,397,left,evaluation,1432,0.9909679999964283,1,91.25049307581678,114.9948189654048,67.50616718622875
397,397,right,evaluation,1432,0.9909679999964283,1,101.5672337497357,126.68708404443746,76.44738345503394
398,398,left,evaluation,1436,1.2040270000852615,1,89.92847314293137,113.26969628138045,66.58725000448229
398,398,right,evaluation,1436,1.2040270000852615,1,99.29908044415971,123.76788408113461,74.83027680718479
399,399,left,evaluation,1439,11.50401899985809,0,88.74770774558611,111.68619362258028,65.80922186859195
399,399,right,evaluation,1439,11.50401899985809,0,97.22178479275088,121.07208595323183,73.37148363226994
400,400,left,evaluation,1440,20.841025999970952,0,85.70160025113628,107.76206272923594,63.641137773036654
400,400,right,evaluation,1440,20.841025999970952,0,92.00310190488813,114.37316388549611,69.63303992428014
401,401,left,evaluation,1441,2.6250169999002537,1,83.73530428524532,105.2114292772873,62.25917929320333
401,401,right,evaluation,1441,2.6250169999002537,1,90.15378664879026,112.01085236182053,68.29672093575998
402,402,left,evaluation,1448,1.3550180001402623,1,80.50617603721824,101.00639887794787,60.00595319648862
402,402,right,evaluation,1448,1.3550180001402623,1,86.71500641382393,107.59618101827319,65.83383180937469
403,403,left,evaluation,1450,11.974151000003985,0,79.035294582043,99.05970525058663,59.010883913499356
403,403,right,evaluation,1450,11.974151000003985,0,84.95953599500334,105.34183997392063,64.57723201608606
404,404,left,evaluation,1451,9.134099999982936,0,78.30814784498502,98.11682127740903,58.499474412560986
404,404,right,evaluation,1451,9.134099999982936,0,84.3312857598326,104.53016880732848,64.13240271233671
405,405,left,evaluation,1452,13.101997000148913,1,75.73396470147956,94.79994810535149,56.66798129760764
405,405,right,evaluation,1452,13.101997000148913,1,81.86546365663426,101.44755779687031,62.2833695163982
406,406,left,evaluation,1456,3.390359999912107,1,73.0602765437213,91.38750374787456,54.73304933956806
406,406,right,evaluation,1456,3.390359999912107,1,78.1819992250746,96.7208339462783,59.64316450387092
407,407,left,evaluation,1462,3.5749719997966167,1,70.83769324476086,88.57757382302695,53.097812666494725
407,407,right,evaluation,1462,3.5749719997966167,1,76.2498919938977,94.23148323493456,58.26830075286087
408,408,left,evaluation,1465,9.781687500208136,1,68.77193366848465,85.91204592707338,51.63182140989593
408,408,right,evaluation,1465,9.781687500208136,1,73.91261027448752,91.2352961943327,56.589924354642335
409,409,left,evaluation,1465,22.15819200000624,0,68.51705277584344,85.56335254599374,51.47075300569314
409,409,right,evaluation,1465,22.15819200000624,0,74.05285260791098,91.40901661685362,56.69668859896831
410,410,left,evaluation,1466,3.6076979999961623,0,65.63699658523112,81.85373216235294,49.42026100810931
410,410,right,evaluation,1466,3.6076979999961623,0,70.53317257757196,86.9394344179392,54.12691073720473
411,411,left,evaluation,1469,3.7706880000314413,1,63.901454817930755,79.62136756365042,48.1815420722111
411,411,right,evaluation,1469,3.7706880000314413,1,70.18189956007483,86.47252034040255,53.89127877974713
412,412,left,evaluation,1475,2.56720199990923,1,63.74052995527078,79.39465575619256,48.086404154349
412,412,right,evaluation,1475,2.56720199990923,1,70.74983951209126,87.17606171652027,54.32361730766221
413,413,left,evaluation,1479,6.166883000105372,0,63.668625398209414,79.30450986701429,48.032740929404554
413,413,right,evaluation,1479,6.166883000105372,0,71.36986360506157,87.9347320523209,54.80499515780225
414,414,left,evaluation,1480,0.06746349981767708,0,63.47876146296608,79.02722288795415,47.930300037977986
414,414,right,evaluation,1480,0.06746349981767708,0,71.19061259012315,87.63707452088677,54.74415065935951
415,415,left,evaluation,1481,8.920665999994526,1,63.341631586237554,78.81279322783864,47.870469944636476
415,415,right,evaluation,1481,8.920665999994526,1,70.74052762923273,87.01675265107254,54.464302607392916
416,416,left,evaluation,1485,1.692216500032373,1,62.91795345163621,78.22173748981862,47.61416941345379
416,416,right,evaluation,1485,1.692216500032373,1,69.61674286109198,85.51340862720096,53.72007709498297
417,417,left,evaluation,1492,5.052912000110155,0,62.2262893342463,77.2743868755478,47.17819179294481
417,417,right,evaluation,1492,5.052912000110155,0,68.44058311499329,83.88958229348891,52.99158393649766
418,418,left,evaluation,1495,2.005646500037983,0,61.56117056313177,76.38134815123736,46.74099297502619
418,418,right,evaluation,1495,2.005646500037983,0,66.83705808971052,81.77834446764385,51.89577171177719
419,419,left,evaluation,1495,31.410376999929213,0,61.166299267292516,75.85191870684244,46.480679827742605
419,419,right,evaluation,1495,31.410376999929213,0,66.2687525245764,81.00027653016,51.53722851899282
420,420,left,evaluation,1496,14.827392500137648,1,58.38504667465107,72.22637604839592,44.543717300906216
420,420,right,evaluation,1496,14.827392500137648,1,56.86385488082398,68.8046645614344,44.923045200213586
421,421,left,evaluation,1500,0.7229430000279535,1,57.46893981927202,70.97436043293538,43.96351920560864
421,421,right,evaluation,1500,0.7229430000279535,1,54.78569498004403,66.13735873361044,43.43403122647763
422,422,left,evaluation,1503,6.399571999963882,1,56.22221496246662,69.37822552619414,43.06620439873914
422,422,right,evaluation,1503,6.399571999963882,1,52.38239984329696,63.00602337855639,41.758776308037525
423,423,left,evaluation,1504,25.567064000142636,0,55.345025500823944,68.28594860558084,42.404102396067046
423,423,right,evaluation,1504,25.567064000142636,0,50.99896720366866,61.21868955153879,40.77924485579853
424,424,left,evaluation,1505,3.9361319998079125,1,50.52890163589804,62.07195692617468,38.9858463456214
424,424,right,evaluation,1505,3.9361319998079125,1,46.72148214820241,55.660574618227656,37.78238967817717
425,425,left,evaluation,1511,0.18964199989568442,1,47.73657021454211,58.538448295339606,36.93469213374462
425,425,right,evaluation,1511,0.18964199989568442,1,43.89863662994061,52.058366270025374,35.73890698985584
426,426,left,evaluation,1516,2.146380000112913,1,44.687291160829176,54.57717596523484,34.79740635642352
426,426,right,evaluation,1516,2.146380000112913,1,41.24659545948253,48.66257833450773,33.830612584457334
427,427,left,evaluation,1519,3.6053660001016397,1,43.030898380223746,52.43196362204161,33.629833138405864
427,427,right,evaluation,1519,3.6053660001016397,1,40.14058208504194,47.29822598983686,32.98293818024702
428,428,left,evaluation,1520,15.866494999954739,1,41.707012122322524,50.745236631789155,32.668787612855894
428,428,right,evaluation,1520,15.866494999954739,1,39.495643851878675,46.54848963674708,32.44279806701026
429,429,left,evaluation,1521,1.4286109999375185,1,38.09965355010937,46.12122135682065,30.078085743398095
429,429,right,evaluation,1521,1.4286109999375185,1,36.776017846328514,43.25509344958712,30.296942243069918
430,430,left,evaluation,1526,3.3615355000620184,1,36.797161811941194,44.37288604659892,29.221437577283485
430,430,right,evaluation,1526,3.3615355000620184,1,35.51698773076593,41.70251604873922,29.331459412792658
431,431,left,evaluation,1530,1.8046800000774965,0,36.613860592935126,44.136193060015366,29.091528125854886
431,431,right,evaluation,1530,1.8046800000774965,0,35.1899189625151,41.46750710819079,28.912330816839425
432,432,left,evaluation,1534,8.532658500143953,0,36.80260717689242,44.451751529016725,29.15346282476812
432,432,right,evaluation,1534,8.532658500143953,0,34.980422014369864,41.44104274150548,28.51980128723424
433,433,left,evaluation,1535,8.004070999959367,1,37.86536184690884,45.8755078813368,29.855215812480868
433,433,right,evaluation,1535,8.004070999959367,1,35.36592496104168,42.369989330211375,28.36186059187198
434,434,left,evaluation,1538,5.548602000089886,1,41.197885999722835,50.15922716754259,32.23654483190308
434,434,right,evaluation,1538,5.548602000089886,1,37.67165616705398,45.778466637328584,29.56484569677938
435,435,left,evaluation,1543,0.8665010000186157,1,43.45410064275514,52.97719107722345,33.931010208286814
435,435,right,evaluation,1543,0.8665010000186157,1,39.61871054710828,48.46635683167832,30.77106426253822
436,436,left,evaluation,1546,15.97694599990973,1,45.739843300667566,56.000645031179225,35.4790415701559
436,436,right,evaluation,1546,15.97694599990973,1,41.305329926894174,50.78549641882447,31.825163434963883
437,437,left,evaluation,1547,20.758857000146236,0,46.56851882747255,56.924396299633656,36.212641355311455
437,437,right,evaluation,1547,20.758857000146236,0,42.23974821722214,51.989988899527575,32.48950753491671
438,438,left,evaluation,1549,1.0193549999257812,1,52.39773509312041,64.54002302741772,40.25544715882311
438,438,right,evaluation,1549,1.0193549999257812,1,46.69181747826517,57.98083099576333,35.40280396076703
439,439,left,evaluation,1556,2.913221499966312,1,55.96839029860321,69.11200343634559,42.824777160860826
439,439,right,evaluation,1556,2.913221499966312,1,49.475878463595265,61.5573788361762,37.394378091014325
440,440,left,evaluation,1562,4.236902999991798,1,58.90630973897826,72.82016100013084,44.992458477825664
440,440,right,evaluation,1562,4.236902999991798,1,51.69410122164736,64.31541814879583,39.0727842944989
441,441,left,evaluation,1565,11.869840000144904,1,61.17717580511294,75.78153881725069,46.5728127929752
441,441,right,evaluation,1565,11.869840000144904,1,54.005499111369126,67.30511594091631,40.70588228182193
442,442,left,evaluation,1566,17.666032000079213,0,62.732817581254935,77.75193427426748,47.7137008882424
442,442,right,evaluation,1566,17.666032000079213,0,55.56074625518856,69.25618154181718,41.865310968559946
443,443,left,evaluation,1567,5.128975499928856,0,67.2404721870906,83.57277060022834,50.90817377395289
443,443,right,evaluation,1567,5.128975499928856,0,60.84931923893138,76.12708837629606,45.5715501015667
444,444,left,evaluation,1573,1.0267159998420539,1,71.00644079176907,88.46016527616653,53.55271630737159
444,444,right,evaluation,1573,1.0267159998420539,1,65.11520802675552,81.60280303982181,48.62761301368923
445,445,left,evaluation,1578,3.6246810000193364,1,73.31639157686797,91.43565880667263,55.1971243470633
445,445,right,evaluation,1578,3.6246810000193364,1,68.37592942539484,85.79780444237261,50.95405440841709
446,446,left,evaluation,1579,24.12223700002869,0,74.32267213725598,92.67744340390942,55.96790087060252
446,446,right,evaluation,1579,24.12223700002869,0,70.07888128483934,87.9328525029861,52.2249100666926
447,447,left,evaluation,1580,3.1851844998982415,1,74.88641707828683,93.36482701529468,56.408007141278986
447,447,right,evaluation,1580,3.1851844998982415,1,71.86131949936333,90.22448546425866,53.49815353446802
448,448,left,evaluation,1582,3.096154000104434,1,76.78843427692163,95.75947535091929,57.81739320292395
448,448,right,evaluation,1582,3.096154000104434,1,77.89634794468705,98.09154647542464,57.70114941394947
449,449,left,evaluation,1588,2.288017500177375,1,78.19562627649081,97.55132953054652,58.83992302243511
449,449,right,evaluation,1588,2.288017500177375,1,80.77083229983774,101.80994839908719,59.7317162005883
450,450,left,evaluation,1589,16.542780999998286,1,80.20036688983097,100.1551500577751,60.24558372188684
450,450,right,evaluation,1589,16.542780999998286,1,83.5659140048792,105.34157830192456,61.790249707833866
451,451,left,evaluation,1591,6.522762000031435,1,81.15356899811098,101.37944841258263,60.927689583639356
451,451,right,evaluation,1591,6.522762000031435,1,85.18870625391011,107.42338254289002,62.9540299649302
452,452,left,evaluation,1592,10.036230999958207,1,81.85109776753136,102.22066959303822,61.48152594202452
452,452,right,evaluation,1592,10.036230999958207,1,85.94441510208586,108.38881293176897,63.50001727240273
453,453,left,evaluation,1595,5.208393499970043,1,85.71023934798913,107.19547147413807,64.22500722184022
453,453,right,evaluation,1595,5.208393499970043,1,90.1350876046165,113.79329484425855,66.47688036497445
454,454,left,evaluation,1597,0.8953120000114723,1,87.69366684739362,109.74194101516119,65.64539267962604
454,454,right,evaluation,1597,0.8953120000114723,1,92.38177041530224,116.60365284169112,68.15988798891338
455,455,left,evaluation,1600,0.8299460000671388,1,88.62195243816265,110.92072824213203,66.32317663419329
455,455,right,evaluation,1600,0.8299460000671388,1,93.9391335451727,118.53645144975067,69.34181564059472
456,456,left,evaluation,1603,20.88873100001365,0,89.81104339373401,112.46548143315167,67.15660535431633
456,456,right,evaluation,1603,20.88873100001365,0,95.75249727828803,120.85115254302953,70.65384201354655
457,457,left,evaluation,1604,3.9098719998946763,0,89.6504451035638,112.22256986343932,67.07832034368828
457,457,right,evaluation,1604,3.9098719998946763,0,96.28924077836905,121.51081270360969,71.06766885312842
458,458,left,evaluation,1606,2.1610080000300513,1,91.40205559084771,114.59581176787154,68.20829941382387
458,458,right,evaluation,1606,2.1610080000300513,1,98.7454678361536,124.71859572978966,72.7723399425175
459,459,left,evaluation,1612,2.2241704998577916,1,92.73081360336144,116.44046252453896,69.02116468218392
459,459,right,evaluation,1612,2.2241704998577916,1,100.27480532569845,126.80277046127348,73.74684019012341
460,460,left,evaluation,1617,3.682362000063222,0,93.37012193561861,117.36791691708854,69.37232695414872
460,460,right,evaluation,1617,3.682362000063222,0,101.03499856295024,127.87465503578073,74.19534209011974
461,461,left,evaluation,1617,29.70346699999027,0,92.39489778723154,116.20015587545622,68.58963969900687
461,461,right,evaluation,1617,29.70346699999027,0,99.58882228019992,126.17330200824556,73.00434255215427
462,462,left,evaluation,1618,15.20039000001816,1,91.34724185749998,114.93583727112693,67.75864644387302
462,462,right,evaluation,1618,15.20039000001816,1,98.4891479560974,124.94724215292372,72.03105375927107
463,463,left,evaluation,1621,5.316623499993511,1,90.77624100397452,114.24368544758102,67.30879656036798
463,463,right,evaluation,1621,5.316623499993511,1,97.9652542703626,124.60809439753021,71.322414143195
464,464,left,evaluation,1627,0.1837700001487974,1,86.74397063278874,109.08604608633694,64.40189517924058
464,464,right,evaluation,1627,0.1837700001487974,1,92.78006951629536,118.11133048720453,67.44880854538617
465,465,left,evaluation,1631,4.344381999999314,1,83.24949071727242,104.63475915309077,61.86422228145407
465,465,right,evaluation,1631,4.344381999999314,1,87.74279766619297,111.74237244363908,63.74322288874688
466,466,left,evaluation,1632,20.13099600003443,0,80.91467222629446,101.67977301068619,60.149571441902744
466,466,right,evaluation,1632,20.13099600003443,0,84.76451757862208,107.94268549983728,61.58634965740689
467,467,left,evaluation,1632,11.860202499974548,1,78.57965154195702,98.7889505089041,58.37035257500995
467,467,right,evaluation,1632,11.860202499974548,1,82.44907026498979,105.00639150482357,59.89174902515597
468,468,left,evaluation,1634,1.3156089999029064,1,70.17162983387826,87.80636056785178,52.536899099904744
468,468,right,evaluation,1634,1.3156089999029064,1,71.9045497816251,91.34661821801822,52.46248134523195
469,469,left,evaluation,1641,0.8613774998593726,1,64.48309665179218,80.33694032248896,48.62925298109542
469,469,right,evaluation,1641,0.8613774998593726,1,66.03972753264496,83.74234713275527,48.337107932534664
470,470,left,evaluation,1644,8.039099000143324,1,58.77725946418658,72.95275374938811,44.601765178985026
470,470,right,evaluation,1644,8.039099000143324,1,61.870525062447236,78.394534554265,45.34651557062948
471,471,left,evaluation,1645,27.46611599991411,0,56.36277496628601,69.78658069376107,42.93896923881097
471,471,right,evaluation,1645,27.46611599991411,0,59.012070231166376,74.78628853477866,43.23785192755408
472,472,left,evaluation,1646,1.7741519998253352,1,44.351252064465186,53.9777103819716,34.72479374695878
472,472,right,evaluation,1646,1.7741519998253352,1,51.62339658838863,65.09536567990763,38.15142749686964
473,473,left,evaluation,1650,1.9700875000125961,1,39.65471244285381,47.793945360736885,31.515479524970726
473,473,right,evaluation,1650,1.9700875000125961,1,46.649861027868404,58.638817411055605,34.66090464468118
474,474,left,evaluation,1658,1.950902999851678,0,33.96086813086896,40.31841335216727,27.603322909570643
474,474,right,evaluation,1658,1.950902999851678,0,40.168263960166776,50.189901834139235,30.146626086194317
475,475,left,evaluation,1662,0.17895499991027464,0,30.70338994702849,36.06146407745854,25.345315816598433
475,475,right,evaluation,1662,0.17895499991027464,0,36.04972666905475,44.822097747422575,27.27735559068693
476,476,left,evaluation,1663,18.5818110001037,1,29.741458073056663,34.814774778879446,24.668141367233883
476,476,right,evaluation,1663,18.5818110001037,1,34.436160584891596,42.729006144830365,26.14331502495283
477,477,left,evaluation,1665,6.041329000026963,1,28.231661248803494,32.86936426234683,23.593958235260157
477,477,right,evaluation,1665,6.041329000026963,1,27.96468955824373,33.98688652178627,21.942492594701193
478,478,left,evaluation,1667,2.170771499777402,1,27.65228573300862,32.13670946567933,23.167862000337912
478,478,right,evaluation,1667,2.170771499777402,1,26.167259745886195,31.112724504874638,21.22179498689775
479,479,left,evaluation,1674,3.3509219999814377,1,27.63630830195522,32.185473389982995,23.087143213927458
479,479,right,evaluation,1674,3.3509219999814377,1,27.02833093659101,31.880905026406356,22.175756846775652
480,480,left,evaluation,1674,30.524077500103886,0,27.645658391612137,32.24410855960075,23.04720822362353
480,480,right,evaluation,1674,30.524077500103886,0,26.77410336870331,31.464559458634888,22.08364727877174
481,481,left,evaluation,1675,19.253231999982745,0,28.532607898080677,33.52186079275622,23.54335500340514
481,481,right,evaluation,1675,19.253231999982745,0,30.87173135086166,36.52759786945041,25.215864832272906
482,482,left,evaluation,1677,2.473385000257622,0,30.546539923230757,36.30949144357469,24.78358840288682
482,482,right,evaluation,1677,2.473385000257622,0,36.063440944454214,43.14343245324132,28.983449435667087
483,483,left,evaluation,1683,2.0454749999316846,1,31.68741733090932,37.87688987923819,25.497944782580454
483,483,right,evaluation,1683,2.0454749999316846,1,37.67581595974518,45.14153789940091,30.21009402008944
484,484,left,evaluation,1687,3.1969039998784865,1,32.44973683319844,38.88685622810948,26.012617438287407
484,484,right,evaluation,1687,3.1969039998784865,1,39.10834585437997,46.93733942077496,31.279352287984988
485,485,left,evaluation,1690,10.271514000123716,1,33.44069785043784,40.22838524077705,26.653010460098642
485,485,right,evaluation,1690,10.271514000123716,1,41.42905419699578,49.815596715323366,33.04251167866819
486,486,left,evaluation,1691,36.98527350002223,0,34.31043931768973,41.30819518871731,27.312683446662128
486,486,right,evaluation,1691,36.98527350002223,0,42.60261407161482,51.22869163001119,33.97653651321846
487,487,left,evaluation,1691,3.851194999924701,0,35.16311816513395,42.4669573176321,27.859279012635806
487,487,right,evaluation,1691,3.851194999924701,0,43.62178042936274,52.396560660350644,34.84700019837482
488,488,left,evaluation,1695,1.2725604999559437,0,41.36713313167029,50.48478622271877,32.24948004062182
488,488,right,evaluation,1695,1.2725604999559437,0,49.760221348215836,60.15493029187039,39.36551240456129
489,489,left,evaluation,1702,0.2439249999497406,1,44.375359747908746,54.42428528679634,34.326434209021144
489,489,right,evaluation,1702,0.2439249999497406,1,53.51469205443457,64.8888119801798,42.14057212868933
490,490,left,evaluation,1705,9.566383999981554,1,46.991315950344884,57.778073582649085,36.20455831804069
490,490,right,evaluation,1705,9.566383999981554,1,57.02179979385984,69.33718979108107,44.706409796638596
491,491,left,evaluation,1706,5.133515999887095,1,48.27661159684622,59.41685733720219,37.13636585649026
491,491,right,evaluation,1706,5.133515999887095,1,58.70907515838089,71.49340376519152,45.924746551570244
492,492,left,evaluation,1707,23.97619900011705,0,53.83382741385865,66.6088256578852,41.05882916983209
492,492,right,evaluation,1707,23.97619900011705,0,66.09970420925745,80.95621268991938,51.243195728595495
493,493,left,evaluation,1708,4.5811890001914435,1,59.007079009701556,73.290874857192,44.723283162211125
493,493,right,evaluation,1708,4.5811890001914435,1,70.52172213514233,86.62996488326853,54.41347938701615
494,494,left,evaluation,1713,2.1755380000740843,1,65.06942369123782,81.19926124936603,48.939586133109614
494,494,right,evaluation,1713,2.1755380000740843,1,75.27008229421241,92.7583000840162,57.781864504408624
495,495,left,evaluation,1719,6.765319999885833,1,70.17720596887344,87.91055458184572,52.44385735590117
495,495,right,evaluation,1719,6.765319999885833,1,78.92675475858036,97.46526825849729,60.38824125866343
496,496,left,evaluation,1722,12.403975499864828,1,74.36333889544917,93.4006786579433,55.32599913295504
496,496,right,evaluation,1722,12.403975499864828,1,82.41303947254947,101.9107601307841,62.91531881431483
497,497,left,evaluation,1723,11.199354999916977,1,76.2390362840408,95.93770199970572,56.54037056837585
497,497,right,evaluation,1723,11.199354999916977,1,84.50289419224916,104.53091222309759,64.47487616140073
498,498,left,evaluation,1724,15.038410999977714,1,82.37884419387052,103.7465951880157,61.01109319972534
498,498,right,evaluation,1724,15.038410999977714,1,91.37762325673125,113.37785545165359,69.37739106180895
499,499,left,evaluation,1726,7.546065999804341,0,83.69489680773903,105.36895060101995,62.020843014458094
499,499,right,evaluation,1726,7.546065999804341,0,93.24456428438572,115.82749661123913,70.6616319575323
500,500,left,evaluation,1730,0.6962859999930515,0,84.07866628026379,105.72417885672633,62.433153703801295
500,500,right,evaluation,1730,0.6962859999930515,0,96.21925333424005,119.66089367611679,72.77761299236332
501,501,left,evaluation,1736,0.6465689998549351,1,83.97891942558866,105.3931993561946,62.56463949498269
501,501,right,evaluation,1736,0.6465689998549351,1,100.30363961331528,124.89567874899087,75.7116004776397
502,502,left,evaluation,1739,1.1589969999477034,1,84.35680204442038,105.73610969614026,62.977494392700486
502,502,right,evaluation,1739,1.1589969999477034,1,103.74296280399494,129.3173228868706,78.16860272111929
503,503,left,evaluation,1740,26.81102000019564,0,84.68963414934998,106.12100047540855,63.258267823291405
503,503,right,evaluation,1740,26.81102000019564,0,104.45013333443433,130.24954495333083,78.65072171553781
504,504,left,evaluation,1741,32.777832999954626,0,84.80000824542164,106.16864930104148,63.43136718980179
504,504,right,evaluation,1741,32.777832999954626,0,104.08059763016414,129.7450529788195,78.4161422815088
505,505,left,evaluation,1741,0.03674499998851388,1,84.73763370893758,106.03515538920416,63.440112028670946
505,505,right,evaluation,1741,0.03674499998851388,1,103.82574570137635,129.45734313008467,78.19414827266804
506,506,left,evaluation,1744,0.7489585002531385,1,84.97646730536394,106.45824730718307,63.49468730354482
506,506,right,evaluation,1744,0.7489585002531385,1,101.45284605644727,126.47890150440537,76.4267906084892
507,507,left,evaluation,1750,2.861581999923146,1,80.39850481046219,100.62504144316594,60.17196817775844
507,507,right,evaluation,1750,2.861581999923146,1,99.08582898257073,123.44102835121498,74.73062961392647
508,508,left,evaluation,1754,2.5235219998194225,1,74.99354478684717,93.62949796212177,56.35759161157254
508,508,right,evaluation,1754,2.5235219998194225,1,96.40199212899518,120.0656498746791,72.73833438331127
509,509,left,evaluation,1755,17.62589100007972,0,73.56076901664292,91.894207924104,55.22733010918186
509,509,right,evaluation,1755,17.62589100007972,0,94.63429717526408,117.82443546050601,71.44415889002212
510,510,left,evaluation,1755,14.529576499853647,0,72.87443582671104,90.95337356140749,54.795498092014576
510,510,right,evaluation,1755,14.529576499853647,0,93.12360038674859,115.93980124203708,70.30739953146009
511,511,left,evaluation,1757,0.3895800000464078,1,63.20545513343053,78.63415665992459,47.77675360693649
511,511,right,evaluation,1757,0.3895800000464078,1,88.26479170980133,109.67760932469977,66.85197409490286
512,512,left,evaluation,1762,1.6152344999227353,1,59.32280016467091,73.73704981607247,44.90855051326936
512,512,right,evaluation,1762,1.6152344999227353,1,85.86592041158028,106.50644630003235,65.22539452312823
513,513,left,evaluation,1767,3.1531590000213328,1,56.20332838017366,69.72419266757677,42.68246409277056
513,513,right,evaluation,1767,3.1531590000213328,1,81.41127085385912,100.68469405787698,62.137847649841305
514,514,left,evaluation,1768,27.787144999820157,0,54.94959811852112,68.04418135206383,41.85501488497841
514,514,right,evaluation,1768,27.787144999820157,0,78.98061167397627,97.45610825540948,60.5051150925431
515,515,left,evaluation,1769,13.156664000007368,0,53.78775970820775,66.52465361562966,41.05086580078584
515,515,right,evaluation,1769,13.156664000007368,0,77.1245742390957,94.99788373571386,59.25126474247755
516,516,left,evaluation,1770,2.5127134999820555,0,47.446702396874954,58.2310137771748,36.662391016575114
516,516,right,evaluation,1770,2.5127134999820555,0,63.35713919832184,77.25077405240354,49.46350434424012
517,517,left,evaluation,1775,2.7931930001159344,1,44.622296255129285,54.50389430962129,34.74069820063728
517,517,right,evaluation,1775,2.7931930001159344,1,52.71628431036595,63.578555660585224,41.854012960146676
518,518,left,evaluation,1780,0.7825165000667766,1,43.27058860148884,52.49154596712432,34.04963123585336
518,518,right,evaluation,1780,0.7825165000667766,1,48.028852850670674,57.575872971237814,38.48183273010355
519,519,left,evaluation,1783,20.806448000030286,0,42.508501268286956,51.44824947848955,33.56875305808435
519,519,right,evaluation,1783,20.806448000030286,0,44.58352773819307,53.185291885222966,35.981763591163194
520,520,left,evaluation,1784,35.7566529999076,0,42.39116310743074,51.132821310262976,33.64950490459851
520,520,right,evaluation,1784,35.7566529999076,0,44.182336138913676,52.667474379647714,35.69719789817965
521,521,left,evaluation,1784,3.1941019999521814,1,42.615681420029745,51.370801173018776,33.86056166704071
521,521,right,evaluation,1784,3.1941019999521814,1,44.567381697708875,53.151397914390145,35.983365481027604
522,522,left,evaluation,1788,1.737764499921468,1,42.55797878628719,52.08732384755026,33.0286337250241
522,522,right,evaluation,1788,1.737764499921468,1,36.58719036139762,43.403686250385384,29.770694472409843
523,523,left,evaluation,1794,3.5101440000744333,1,43.91859069866702,53.78965470430482,34.0475266930292
523,523,right,evaluation,1794,3.5101440000744333,1,36.73407622582303,43.64617316482326,29.821979286822813
524,524,left,evaluation,1797,6.090997500223239,1,45.28283808164973,55.333684920122195,35.231991243177255
524,524,right,evaluation,1797,6.090997500223239,1,37.483326116435784,44.82502611377988,30.1416261190917
525,525,left,evaluation,1798,29.23823299988726,0,46.465844401700764,56.6598483358085,36.27184046759303
525,525,right,evaluation,1798,29.23823299988726,0,38.65454790508912,46.44959118178245,30.859504628395786
526,526,left,evaluation,1799,2.954016499870704,1,48.27265094993378,59.01493805101664,37.53036384885092
526,526,right,evaluation,1799,2.954016499870704,1,41.95734885831658,50.986690000590634,32.92800771604252
527,527,left,evaluation,1805,0.7635209999534709,1,48.833974301002,59.71516028792073,37.95278831408328
527,527,right,evaluation,1805,0.7635209999534709,1,44.71466491136349,54.82835774226167,34.6009720804653
528,528,left,evaluation,1810,0.7565824998891912,1,49.48903115900619,60.58391673146745,38.39414558654493
528,528,right,evaluation,1810,0.7565824998891912,1,47.95383816340344,59.303441469148105,36.60423485765877
529,529,left,evaluation,1812,5.695779000006951,1,49.7507917021322,60.89856033993957,38.60302306432483
529,529,right,evaluation,1812,5.695779000006951,1,49.13068303001348,60.90945915106138,37.351906908965574
530,530,left,evaluation,1812,27.24130450019402,0,49.19123369647936,60.13623818164696,38.24622921131174
530,530,right,evaluation,1812,27.24130450019402,0,48.98926388255615,60.66140697801624,37.31712078709607
531,531,left,evaluation,1813,4.549130999976114,1,48.71593300224471,59.581659909525285,37.85020609496415
531,531,right,evaluation,1813,4.549130999976114,1,52.67470327887462,65.84842523217993,39.50098132556933
532,532,left,evaluation,1814,0.5861485001332767,1,47.89512530280969,58.55309046649336,37.237160139126026
532,532,right,evaluation,1814,0.5861485001332767,1,53.618447993825875,67.11045234606944,40.12644364158231
533,533,left,evaluation,1821,2.8225010000824113,1,47.71779479038146,58.38822828570237,37.04736129506055
533,533,right,evaluation,1821,2.8225010000824113,1,53.43059711620623,66.90449865962913,39.956695572783325
534,534,left,evaluation,1827,1.005115999987538,1,47.52328068327678,58.16349686144416,36.88306450510938
534,534,right,evaluation,1827,1.005115999987538,1,52.737540736291294,65.95159206360401,39.52348940897856
535,535,left,evaluation,1829,21.827986000062083,0,47.376811237158094,57.989727761054894,36.7638947132613
