output_frame,source_video_frame,source_video_nominal_pts_s,source_bag_elapsed_s,matched_clip_bag_elapsed_s,rgb_device_timestamp_us,cmavatar_target_timestamp_ns,mocap_low_frame_counter,mocap_high_frame_counter,mocap_low_timestamp_ns,mocap_high_timestamp_ns,interpolation_alpha,bracket_span_ms,nearest_mocap_sample_delta_ms,left_wrist_rgb_x,left_wrist_rgb_y,left_wrist_inside_frame,right_wrist_rgb_x,right_wrist_rgb_y,right_wrist_inside_frame
13,74,2.466666666666667,2.4740219116210938,0.43462085723876953,1788008896911821,1788008897276483328,392005,392006,1788008897276018688,1788008897284352512,0.05575740237448148,8.333921432495117,0.4646778106689453,1308.020286912321,594.5173252620444,1,755.4588946947541,586.6904400920868,1
14,75,2.5,2.5074589252471924,0.46805787086486816,1788008896945258,1788008897309921536,392009,392010,1788008897309351936,1788008897317684736,0.06835479256080114,8.33272933959961,0.5695819854736328,1308.310315467292,594.202701699609,1,755.5073589118354,586.5991171694487,1
15,76,2.533333333333333,2.5408899784088135,0.5014889240264893,1788008896978689,1788008897343353600,392013,392014,1788008897342684160,1788008897351016960,0.08031473533619457,8.33272933959961,0.6692409515380859,1308.5062408159115,593.9240403229999,1,755.4890307171929,586.556027507288,1
16,77,2.566666666666667,2.5743279457092285,0.5349268913269043,1788008897012127,1788008897376792576,392017,392018,1788008897376016384,1788008897384350208,0.09314833357173509,8.333921432495117,0.7762908935546875,1308.653060250553,593.642509653685,1,755.4928637252233,586.5771277173134,1
17,78,2.6,2.607757091522217,0.5683560371398926,1788008897045556,1788008897410223104,392021,392022,1788008897409349632,1788008897417682688,0.10480386827272467,8.332967758178711,0.8733272552490234,1308.7292718419662,593.5282341830847,1,755.5089446571759,586.3213625027702,1
18,79,2.6333333333333333,2.6411869525909424,0.6017858982086182,1788008897078986,1788008897443654144,392025,392026,1788008897442682112,1788008897451015680,0.11663901127195743,8.333683013916016,0.9720325469970703,1308.605088742171,593.5613403158738,1,755.3599906326958,586.4285057942327,1
19,80,2.6666666666666665,2.674617052078247,0.6352159976959229,1788008897112416,1788008897477085440,392029,392030,1788008897476015360,1788008897484348160,0.128412017167382,8.33272933959961,1.0700225830078125,1308.4096138016766,593.7666898303854,1,755.2470670375027,586.5438787006009,1
20,81,2.7,2.7080459594726562,0.668644905090332,1788008897145845,1788008897510515200,392033,392034,1788008897509347584,1788008897517680384,0.14011444921316166,8.33272933959961,1.1675357818603516,1308.0223459786216,593.865828558258,1,754.8499892684172,586.6768507955925,1
21,82,2.7333333333333334,2.7414751052856445,0.7020740509033203,1788008897179274,1788008897543945472,392037,392038,1788008897542679808,1788008897551013632,0.15188098984408524,8.333921432495117,1.2657642364501953,1307.5249836339872,593.7515965221693,1,754.4990023949165,586.7368158278758,1
22,83,2.7666666666666666,2.7749130725860596,0.7355120182037354,1788008897212712,1788008897577384704,392041,392042,1788008897576013056,1788008897584345856,0.1646065808297568,8.33272933959961,1.371622085571289,1307.2826281044413,593.5579762619478,1,754.1476626511424,586.7722652112635,1
23,84,2.8,2.80834698677063,0.7689459323883057,1788008897246146,1788008897610820096,392045,392046,1788008897609345536,1788008897617678080,0.17696709585121603,8.33272933959961,1.474618911743164,1307.1436379054753,593.0892548750894,1,753.6577365382772,586.3881561065538,1
24,85,2.8333333333333335,2.841771125793457,0.8023700714111328,1788008897279570,1788008897644245504,392049,392050,1788008897642677760,1788008897651011584,0.18810436573782685,8.333683013916016,1.5676021575927734,1307.2074879758195,592.6734665973216,1,753.2411627526238,586.1261753974399,1
25,86,2.8666666666666667,2.8752081394195557,0.8358070850372314,1788008897313007,1788008897677683200,392053,392054,1788008897676010752,1788008897684343808,0.20068095333466854,8.332967758178711,1.6722679138183594,1307.3989365309824,592.3209298816341,1,753.0059285034212,586.1376745839602,1
26,87,2.9,2.9086380004882812,0.869236946105957,1788008897346437,1788008897711113728,392057,392058,1788008897709343232,1788008897717676288,0.2124688850104432,8.332967758178711,1.7704963684082031,1308.0689150086178,592.1007545875548,1,752.7163527685651,586.3038562299814,1
27,88,2.933333333333333,2.942068099975586,0.9026670455932617,1788008897379867,1788008897744544512,392061,392062,1788008897742675456,1788008897751009280,0.2242661784059049,8.333683013916016,1.8689632415771484,1308.6958469041297,591.9352866520421,1,752.6538915214767,586.7924364893494,1
28,89,2.966666666666667,2.9755051136016846,0.9361040592193604,1788008897413304,1788008897777982720,392065,392066,1788008897776008960,1788008897784341504,0.2368812589413448,8.33272933959961,1.973867416381836,1309.17270346313,591.8223947201899,1,752.544320864176,586.8772952891695,1
29,90,3.0,3.0089340209960938,0.9695329666137695,1788008897446733,1788008897811412480,392069,392070,1788008897809340928,1788008897817674752,0.24857674152481762,8.333921432495117,2.0716190338134766,1309.8011730050434,591.613169011379,1,752.6794394320325,586.702963981502,1
30,91,3.033333333333333,3.0423641204833984,1.0029630661010742,1788008897480163,1788008897844843776,392073,392074,1788008897842674176,1788008897851007232,0.2603645103144402,8.332967758178711,2.1696090698242188,1310.5639256232907,591.4386703153,1,752.8955974936914,586.3730875530283,1
31,92,3.066666666666667,3.0757930278778076,1.0363919734954834,1788008897513592,1788008897878274048,392077,392078,1788008897876005632,1788008897884338432,0.27221745350500715,8.33272933959961,2.2683143615722656,1311.3618321144127,591.3794538066917,1,753.018594326165,586.2707803627894,1
32,93,3.1,3.1092231273651123,1.069822072982788,1788008897547022,1788008897911705344,392081,392082,1788008897909338112,1788008897917671680,0.2840590490358757,8.333683013916016,2.367258071899414,1311.9396307229717,591.3182511936644,1,753.1700876205101,586.2881430435357,1
33,94,3.1333333333333333,3.142660140991211,1.1032590866088867,1788008897580459,1788008897945143808,392085,392086,1788008897942671104,1788008897951003904,0.29672970730451204,8.332967758178711,2.4726390838623047,1312.2546290965295,591.2897693651385,1,753.1372932644658,586.0145373631372,1
34,95,3.1666666666666665,3.17608904838562,1.136687994003296,1788008897613888,1788008897978573824,392089,392090,1788008897976003328,1788008897984336384,0.30846041601098684,8.332967758178711,2.5703907012939453,1312.3606879992763,591.3088625143848,1,752.9877101150348,585.6216701334179,1
35,96,3.2,3.209520101547241,1.170119047164917,1788008897647319,1788008898012006144,392093,392094,1788008898009335808,1788008898017669376,0.3204211249070207,8.333683013916016,2.6702880859375,1312.3271198619584,591.3241381274629,1,752.8020687841905,585.2962196322449,1
36,97,3.2333333333333334,3.2429490089416504,1.2035479545593262,1788008897680748,1788008898045435904,392097,392098,1788008898042669056,1788008898051001856,0.33204577968526466,8.33272933959961,2.766847610473633,1312.3346428572795,591.3221432838417,1,752.6193474957316,584.9927434384103,1
37,98,3.2666666666666666,3.276379108428955,1.2369780540466309,1788008897714178,1788008898078867200,392101,392102,1788008898076001280,1788008898084335104,0.34389929909884137,8.333921432495117,2.866029739379883,1312.438581998374,591.256694136701,1,752.584931572902,584.9377072302558,1
38,99,3.3,3.30981707572937,1.270416021347046,1788008897747616,1788008898112306432,392105,392106,1788008898109334528,1788008898117667328,0.3566421561614832,8.332967758178711,2.9718875885009766,1312.4716405905701,591.2465384932648,1,752.7406992955148,584.6748198664509,1
39,100,3.3333333333333335,3.343245029449463,1.3038439750671387,1788008897781044,1788008898145735424,392109,392110,1788008898142666752,1788008898150999552,0.3682689556509299,8.33272933959961,3.068685531616211,1312.4707668547317,591.3899579157262,1,752.7835565904268,583.9232340906088,1
40,101,3.3666666666666667,3.3766751289367676,1.3372740745544434,1788008897814474,1788008898179166720,392113,392114,1788008898175999232,1788008898184332800,0.38009955942095325,8.333683013916016,3.1676292419433594,1312.1934393143522,591.7000148662788,1,752.8118610274831,584.191916645899,1
41,102,3.4,3.4101040363311768,1.3707029819488525,1788008897847903,1788008898212596992,392117,392118,1788008898209332480,1788008898217665280,0.3917596566523605,8.33272933959961,3.2644271850585938,1311.8834079545304,591.9348802272575,1,753.236429460737,584.4090177137422,1
42,103,3.433333333333333,3.443542003631592,1.4041409492492676,1788008897881341,1788008898246035968,392121,392122,1788008898242664448,1788008898250997504,0.40459500443478014,8.332967758178711,3.3714771270751953,1311.7081314458483,591.9529900613772,1,753.6790542334792,584.3717920090353,1
43,104,3.466666666666667,3.4769721031188965,1.4375710487365723,1788008897914771,1788008898279467008,392125,392126,1788008898275996928,1788008898284330752,0.4163925046488342,8.333921432495117,3.470182418823242,1311.544618955656,592.2092916223448,1,753.9753823621937,584.5056324957785,1
44,105,3.5,3.5104029178619385,1.4710018634796143,1788008897948202,1788008898312899072,392129,392130,1788008898309330176,1788008898317662976,0.4282975679542203,8.33272933959961,3.568887710571289,1311.4150634173782,592.5511753982342,1,754.0215436749816,584.826446369096,1
45,106,3.533333333333333,3.5438380241394043,1.50443696975708,1788008897981637,1788008898346335488,392133,392134,1788008898342662656,1788008898350995200,0.4407725321888412,8.33272933959961,3.6728382110595703,1311.040700989429,592.35286335262,1,753.9806420495145,584.8228711906374,1
46,107,3.566666666666667,3.5772690773010254,1.5378680229187012,1788008898015068,1788008898379767808,392137,392138,1788008898375994624,1788008898384328704,0.45275354026605635,8.333921432495117,3.773212432861328,1310.667281800754,592.4460253078945,1,754.0334950626046,584.7149510373026,1
47,108,3.6,3.6106979846954346,1.5712969303131104,1788008898048497,1788008898413198080,392141,392142,1788008898409327872,1788008898417660928,0.4644216188378015,8.332967758178711,3.8700103759765625,1310.501862169838,592.6873430007576,1,754.0649551103875,584.6600170513398,1
48,109,3.6333333333333333,3.644127130508423,1.6047260761260986,1788008898081926,1788008898446628096,392145,392146,1788008898442660352,1788008898450994176,0.476097840080103,8.333921432495117,3.967761993408203,1310.2769729908598,592.7359215174904,1,753.9555262996166,584.0558276696938,1
49,110,3.6666666666666665,3.6775569915771484,1.6381559371948242,1788008898115356,1788008898480059136,392149,392150,1788008898475993600,1788008898484326400,0.4878969957081545,8.33272933959961,4.065513610839844,1310.0008130981976,593.2107807600554,1,753.9169022854846,583.9644883061962,1
50,111,3.7,3.710984945297241,1.671583890914917,1788008898148784,1788008898513487872,392153,392154,1788008898509326080,1788008898517658624,0.49945636623748213,8.33272933959961,4.161834716796875,1310.1155956143916,593.6665512743216,1,754.0412359081117,584.0662540501045,1
51,112,3.7333333333333334,3.7444229125976562,1.705021858215332,1788008898182222,1788008898546926592,392157,392158,1788008898542658048,1788008898550992128,0.5121727935917608,8.333921432495117,4.065513610839844,1310.2982580919,593.7611068831495,1,754.1748267501524,584.1918892959994,1
52,113,3.7666666666666666,3.777853012084961,1.7384519577026367,1788008898215652,1788008898580357376,392161,392162,1788008898575991296,1788008898584324352,0.5239335069096736,8.332967758178711,3.9670467376708984,1310.2432634386676,594.30949129103,1,754.2489937823109,584.442028395679,1
53,114,3.8,3.8112831115722656,1.7718820571899414,1788008898249082,1788008898613788672,392165,392166,1788008898609323776,1788008898617656576,0.5358226037195994,8.33272933959961,3.8678646087646484,1309.9982862750337,595.1817547331559,1,754.6074088195444,584.5840340505213,1
54,115,3.8333333333333335,3.8447201251983643,1.80531907081604,1788008898282519,1788008898647227136,392169,392170,1788008898642656000,1788008898650989824,0.5484923041711964,8.333683013916016,3.7627220153808594,1310.0012245907951,594.5866631117774,1,754.5902365200301,584.6343356134406,1
55,116,3.8666666666666667,3.87814998626709,1.8387489318847656,1788008898315949,1788008898680658176,392173,392174,1788008898675989248,1788008898684322048,0.5602987038997453,8.332967758178711,3.6640167236328125,1309.8524014490283,594.6879836389385,1,754.6334447903788,584.7036689683758,1
56,117,3.9,3.911579132080078,1.872178077697754,1788008898349378,1788008898714088192,392177,392178,1788008898709321472,1788008898717654528,0.5720294126062201,8.332967758178711,3.566265106201172,1309.8093681167152,594.8848904986356,1,754.6736872519054,584.5551831968561,1
57,118,3.933333333333333,3.9450159072875977,1.9056148529052734,1788008898382815,1788008898747526144,392181,392182,1788008898742653952,1788008898750987520,0.5846541168392745,8.333683013916016,3.4613609313964844,1309.9041244746381,594.9052412682952,1,754.8067254959067,584.2808447499691,1
58,119,3.966666666666667,3.978445053100586,1.9390439987182617,1788008898416244,1788008898780956416,392185,392186,1788008898775987200,1788008898784320000,0.5963662374821173,8.33272933959961,3.363370895385742,1309.8478284806197,594.8255485216472,1,755.3139292948644,584.3036210480753,1
59,120,4.0,4.011882066726685,1.9724810123443604,1788008898449681,1788008898814394624,392189,392190,1788008898809319168,1788008898817652224,0.6090812852278905,8.332967758178711,3.2575130462646484,1309.9587305151213,594.0835678732925,1,755.9626297880334,584.786195410915,1
60,121,4.033333333333333,4.045310974121094,2.0059099197387695,1788008898483110,1788008898847824896,392193,392194,1788008898842651648,1788008898850985472,0.6207409526534116,8.333921432495117,3.160715103149414,1309.932894215589,593.8593181259935,1,756.5800298481423,584.805692121467,1
61,122,4.066666666666666,4.078748941421509,2.0393478870391846,1788008898516548,1788008898881263872,392197,392198,1788008898875983872,1788008898884316672,0.6336480686695279,8.33272933959961,3.0527114868164062,1309.7768862256187,593.5597861844027,1,756.9980795018747,584.4406085652055,1
62,123,4.1,4.112185955047607,2.072784900665283,1788008898549985,1788008898914701824,392201,392202,1788008898909316352,1788008898917649920,0.6462493562968473,8.333683013916016,2.9480457305908203,1309.3139866996726,594.2477846905877,1,757.0526882842126,583.8283872255097,1
63,124,4.133333333333334,4.145622968673706,2.106221914291382,1788008898583422,1788008898948140032,392205,392206,1788008898942649344,1788008898950982400,0.6589224914880834,8.332967758178711,2.8421878814697266,1308.8405544594102,594.8445987855619,1,757.0639936970574,583.478000872415,1
64,125,4.166666666666667,4.179054021835327,2.139652967453003,1788008898616853,1788008898981572352,392209,392210,1788008898975981824,1788008898984314624,0.6709107035564076,8.332967758178711,2.742290496826172,1308.3464955067643,595.913430671108,1,757.1150577843582,583.7198182888027,1
65,126,4.2,4.212490081787109,2.173089027404785,1788008898650289,1788008899015009536,392213,392214,1788008899009314048,1788008899017647616,0.6834410940092693,8.333683013916016,2.638101577758789,1307.6450555026204,596.4770042101101,1,756.908924616914,583.8047496183929,1
66,127,4.233333333333333,4.2459189891815186,2.2065179347991943,1788008898683718,1788008899048439808,392217,392218,1788008899042647296,1788008899050980096,0.6951359084406294,8.33272933959961,2.5403499603271484,1307.0337215570648,597.1481669093313,1,756.6645834979786,584.1679240449212,1
67,128,4.266666666666667,4.27935791015625,2.239956855773926,1788008898717157,1788008899081879808,392221,392222,1788008899075979520,1788008899084313344,0.7079959948505221,8.333921432495117,2.4335384368896484,1306.7866118854492,597.2809069970053,1,756.5131412912983,585.1555009010856,1
68,129,4.3,4.312793970108032,2.273392915725708,1788008898750593,1788008899115316992,392225,392226,1788008899109312768,1788008899117645824,0.7205230179394009,8.332967758178711,2.3288726806640625,1306.6292967879199,597.826986296578,1,756.1311454691197,585.8593451622138,1
69,130,4.333333333333333,4.346224069595337,2.3068230152130127,1788008898784023,1788008899148748032,392229,392230,1788008899142645248,1788008899150977792,0.73241773962804,8.33272933959961,2.2296905517578125,1306.8491279186242,597.9743000560687,1,755.7026936815513,586.5173723614125,1
70,131,4.366666666666666,4.3796610832214355,2.3402600288391113,1788008898817460,1788008899182186240,392233,392234,1788008899175977472,1788008899184311040,0.7450363334668422,8.333683013916016,2.124786376953125,1306.5216448756669,598.462287405159,1,755.0842612012303,587.01786277507,1
71,132,4.4,4.413089990615845,2.3736889362335205,1788008898850889,1788008899215616512,392237,392238,1788008899209310720,1788008899217643520,0.7567381974248927,8.33272933959961,2.0270347595214844,1306.8220486679477,599.0775240384035,1,754.3110819458925,587.5564042547289,1
72,133,4.433333333333334,4.446520090103149,2.407119035720825,1788008898884319,1788008899249047808,392241,392242,1788008899242642944,1788008899250975744,0.7686189236359474,8.332967758178711,1.928091049194336,1307.346530931648,599.4768925521396,1,753.5703002383015,588.2479495145861,1
73,134,4.466666666666667,4.479948997497559,2.4405479431152344,1788008898917748,1788008899282477568,392245,392246,1788008899275975168,1788008899284309248,0.7802317265055071,8.333921432495117,1.8315315246582031,1307.8315078517276,599.4093576895673,1,752.9562887760258,588.5496720454714,1
74,135,4.5,4.513377904891968,2.4739768505096436,1788008898951177,1788008899315907840,392249,392250,1788008899309308416,1788008899317641216,0.7919599427753934,8.33272933959961,1.733541488647461,1308.2894515808944,599.2549514029627,1,752.4513935774875,588.6224686495505,1
75,136,4.533333333333333,4.5468080043792725,2.5074069499969482,1788008898984607,1788008899349339136,392253,392254,1788008899342640896,1788008899350973696,0.8038340486409156,8.33272933959961,1.6345977783203125,1308.5299314716667,598.1321885774984,1,751.9630487477933,588.5263771268687,1
76,137,4.566666666666666,4.5802390575408936,2.5408380031585693,1788008899018038,1788008899382771200,392257,392258,1788008899375972864,1788008899384306944,0.8157345158060363,8.333921432495117,1.535654067993164,1308.7617883154344,597.9675174539262,1,751.4319369720305,588.5490227959277,1
77,138,4.6,4.613676071166992,2.574275016784668,1788008899051475,1788008899416209664,392261,392262,1788008899409306368,1788008899417639168,0.8284455380389688,8.332967758178711,1.4295578002929688,1309.1531211256329,598.4643188581946,1,751.1130833435961,588.6016206010361,1
78,139,4.633333333333334,4.647104024887085,2.6077029705047607,1788008899084903,1788008899449638912,392265,392266,1788008899442638592,1788008899450971392,0.8400858369098713,8.33272933959961,1.3325214385986328,1309.8084675642392,599.6383949413383,1,750.9629473555412,588.6553305117296,1
79,140,4.666666666666667,4.68053412437439,2.6411330699920654,1788008899118333,1788008899483070208,392269,392270,1788008899475971072,1788008899484304640,0.851862447788522,8.333683013916016,1.2345314025878906,1310.1286882983236,600.4313553451595,1,750.93723953875,588.9950690213415,1
80,141,4.7,4.713963985443115,2.674562931060791,1788008899151763,1788008899516500992,392273,392274,1788008899509304320,1788008899517637120,0.8636623748211731,8.33272933959961,1.1360645294189453,1310.1946378539212,601.0016554449388,1,751.0379104916933,589.3370700592072,1
81,142,4.733333333333333,4.747400999069214,2.7079999446868896,1788008899185200,1788008899549939200,392277,392278,1788008899542636288,1788008899550970368,0.8762694893434416,8.333921432495117,1.0311603546142578,1310.1666803971677,601.2046565460724,1,751.156751956043,589.3447841024779,1
82,143,4.766666666666667,4.780829906463623,2.741428852081299,1788008899218629,1788008899583368960,392281,392282,1788008899575969792,1788008899584302592,0.8879574261108409,8.332967758178711,0.9336471557617188,1310.113257045464,601.5922637939864,1,751.2527365633856,589.5897060956654,1
83,144,4.8,4.814260005950928,2.7748589515686035,1788008899252059,1788008899616800256,392285,392286,1788008899609302016,1788008899617634816,0.899856938483548,8.33272933959961,0.8344650268554688,1309.8721175756673,602.0351554129797,1,751.3430235667473,589.8136807884295,1
84,145,4.833333333333333,4.84769606590271,2.8082950115203857,1788008899285495,1788008899650237440,392289,392290,1788008899642634496,1788008899650968064,0.9123419351147222,8.333683013916016,0.7305145263671875,1309.7487233396805,602.270654804001,1,751.3905291742753,590.0138545944492,1
85,146,4.866666666666666,4.881127119064331,2.841726064682007,1788008899318926,1788008899683669248,392293,392294,1788008899675967488,1788008899684300544,0.9242654001316128,8.332967758178711,0.6310939788818359,1309.832704661192,602.7187208085253,1,751.3601113434054,589.9824204989113,1
86,147,4.9,4.914556980133057,2.8751559257507324,1788008899352356,1788008899717100032,392297,392298,1788008899709299712,1788008899717632768,0.9360819432920374,8.332967758178711,0.5326271057128906,1310.0757792661625,603.29688991295,1,751.2229307855498,590.3114266247371,1
87,148,4.933333333333334,4.947993993759155,2.908592939376831,1788008899385793,1788008899750537984,392301,392302,1788008899742632192,1788008899750965760,0.948646792927848,8.333683013916016,0.4279613494873047,1310.3399179713683,603.6789125574196,1,750.4563630505886,589.9104957752338,1
88,149,4.966666666666667,4.981425046920776,2.942023992538452,1788008899419224,1788008899783970048,392305,392306,1788008899775965440,1788008899784298240,0.9606294706723891,8.33272933959961,0.32806396484375,1310.6338172490696,603.9354613109379,1,749.8402327781041,589.6047068932087,1
89,150,5.0,5.014853000640869,2.975451946258545,1788008899452652,1788008899817399296,392309,392310,1788008899809297664,1788008899817630464,0.9722468598895597,8.332967758178711,0.23126602172851562,1310.6480666143782,603.4787259457656,1,749.3090882476497,589.0994160539547,1
90,151,5.033333333333333,5.048283100128174,3.0088820457458496,1788008899486082,1788008899850830336,392313,392314,1788008899842629888,1788008899850963712,0.9839794020883994,8.333921432495117,0.133514404296875,1310.6833283683627,603.3236303276908,1,748.733555420629,588.7036457118602,1
91,152,5.066666666666666,5.081718921661377,3.0423178672790527,1788008899519518,1788008899884267264,392317,392318,1788008899875962368,1788008899884294912,0.9966809728183119,8.33272933959961,0.02765655517578125,1310.7326062326426,603.4685490864563,1,747.8735286050883,588.3176925623425,1
92,153,5.1,5.115148067474365,3.075747013092041,1788008899552947,1788008899917697792,392322,392323,1788008899917628416,1788008899925961216,0.008325942033132099,8.332967758178711,0.06937980651855469,1310.9594941369946,603.5153639211236,1,747.0655543454511,587.7567479058062,1
93,154,5.133333333333334,5.148579120635986,3.109178066253662,1788008899586378,1788008899951129856,392326,392327,1788008899950960640,1788008899959293440,0.020314735336194562,8.33272933959961,0.16927719116210938,1310.7989324652874,603.4244502589214,1,746.3435791173104,587.3003854338747,1
94,155,5.166666666666667,5.182017087936401,3.142616033554077,1788008899619816,1788008899984569088,392330,392331,1788008899984292864,1788008899992626688,0.03312925559306517,8.333683013916016,0.2760887145996094,1310.7521708668369,603.2348333043942,1,745.861831286514,586.8734961516338,1
95,156,5.2,5.215446949005127,3.1760458946228027,1788008899653246,1788008900017999872,392334,392335,1788008900017626112,1788008900025958912,0.044862807931103546,8.332967758178711,0.37384033203125,1310.6666091510053,603.1058270189482,1,745.5387197534124,586.8468027886217,1
96,157,5.233333333333333,5.248875141143799,3.2094740867614746,1788008899686674,1788008900051429376,392338,392339,1788008900050958336,1788008900059291392,0.05650768218362851,8.332967758178711,0.47087669372558594,1310.6606642058332,603.2208911548506,1,745.3026493829364,586.7117505459055,1
97,158,5.266666666666667,5.28231406211853,3.242913007736206,1788008899720113,1788008900084869376,392342,392343,1788008900084290816,1788008900092624384,0.06943411340619099,8.333683013916016,0.5786418914794922,1310.564829403711,603.3042373403805,1,745.1397675103593,586.7344108756037,1
98,159,5.3,5.315741062164307,3.2763400077819824,1788008899753540,1788008900118297600,392346,392347,1788008900117624064,1788008900125956864,0.08082975679542204,8.33272933959961,0.6735324859619141,1310.390588964357,603.4158535169241,1,745.069751527622,586.7957874984127,1
99,160,5.333333333333333,5.349169969558716,3.3097689151763916,1788008899786969,1788008900151727616,392350,392351,1788008900150956032,1788008900159290112,0.09257616936060649,8.333921432495117,0.7715225219726562,1310.3821466027148,603.3945484533023,1,744.9855553736102,586.9784710361068,1
100,161,5.366666666666666,5.382607936859131,3.3432068824768066,1788008899820407,1788008900185166848,392354,392355,1788008900184289536,1788008900192622336,0.10529026351177363,8.332967758178711,0.87738037109375,1310.268027279334,603.2426535642015,1,744.9195247853819,587.14520664876,1
101,162,5.4,5.4160380363464355,3.3766369819641113,1788008899853837,1788008900218598144,392358,392359,1788008900217621760,1788008900225954560,0.11716738197424893,8.33272933959961,0.9763240814208984,1310.3479477456467,603.072510287266,1,744.9611950239646,587.2117850971214,1
102,163,5.433333333333334,5.449476003646851,3.4100749492645264,1788008899887275,1788008900252037376,392362,392363,1788008900250954240,1788008900259287808,0.12997081879041025,8.333683013916016,1.0831356048583984,1310.5205468617546,602.8340357876556,1,744.9668709042754,587.0841669404211,1
103,164,5.466666666666667,5.482906103134155,3.443505048751831,1788008899920705,1788008900285468672,392366,392367,1788008900284287488,1788008900292620288,0.1417453505007153,8.33272933959961,1.1811256408691406,1310.9529169078778,602.4898868021187,1,744.9102160121914,586.9975121824392,1
104,165,5.5,5.516340017318726,3.4769389629364014,1788008899954139,1788008900318903808,392370,392371,1788008900317619456,1788008900325952512,0.15413006780921862,8.332967758178711,1.2843608856201172,1311.427488867928,602.6053351803258,1,744.8819008776732,586.8539823108629,1
105,166,5.533333333333333,5.549772024154663,3.510370969772339,1788008899987571,1788008900352337152,392374,392375,1788008900350951936,1788008900359285760,0.16621370333285654,8.333921432495117,1.3852119445800781,1311.743727413931,602.7921648349843,1,744.8795294972663,586.4673347160515,1
