output_frame,source_rgb_frame,mapping_kind,derived_color_device_timestamp_us,cmm_fractional_frame_counter,lower_camera_timecode_id,upper_camera_timecode_id,nearest_anchor_alignment_error_ms,camera_glove_valid
340,340,camera_timecode_anchor,1788012964182051.000,297714.458381,169,169,3.819838,1
341,341,timestamp_inferred,1788012964215481.500,297718.577300,169,170,3.819838,1
342,342,camera_timecode_anchor,1788012964248912.000,297722.696220,170,170,-2.531499,1
343,343,timestamp_inferred,1788012964282337.000,297726.830083,170,171,-2.531499,1
344,344,camera_timecode_anchor,1788012964315762.000,297730.963945,171,171,-0.300457,0
345,345,timestamp_inferred,1788012964349191.750,297734.066114,171,172,-0.300457,0
346,346,timestamp_inferred,1788012964382621.250,297737.168284,171,172,2.253775,1
347,347,camera_timecode_anchor,1788012964416051.000,297740.270453,172,172,2.253775,1
348,348,timestamp_inferred,1788012964449480.500,297744.785174,172,173,2.253775,1
349,349,camera_timecode_anchor,1788012964482910.000,297749.299895,173,173,2.499125,1
350,350,timestamp_inferred,1788012964516337.000,297754.055284,173,174,2.499125,1
351,351,camera_timecode_anchor,1788012964549764.000,297758.810674,174,174,-1.577717,1
352,352,timestamp_inferred,1788012964583189.500,297763.352647,174,175,-1.577717,1
353,353,camera_timecode_anchor,1788012964616615.000,297767.894619,175,175,-0.878171,1
354,354,timestamp_inferred,1788012964650042.000,297770.812867,175,176,-0.878171,1
355,355,timestamp_inferred,1788012964683469.000,297773.731114,175,176,-2.921987,1
356,356,camera_timecode_anchor,1788012964716896.000,297776.649362,176,176,-2.921987,1
357,357,timestamp_inferred,1788012964750325.500,297781.296931,176,177,-2.921987,1
358,358,camera_timecode_anchor,1788012964783755.000,297785.944500,177,177,-0.462504,1
359,359,timestamp_inferred,1788012964817188.500,297790.578310,177,178,-0.462504,1
360,360,camera_timecode_anchor,1788012964850622.000,297795.212121,178,178,1.767673,0
361,361,timestamp_inferred,1788012964884048.000,297799.565722,178,179,1.767673,0
362,362,camera_timecode_anchor,1788012964917474.000,297803.919323,179,179,-0.672306,1
363,363,timestamp_inferred,1788012964950900.750,297806.725255,179,180,-0.672306,1
364,364,timestamp_inferred,1788012964984327.250,297809.531186,179,180,2.809309,0
365,365,camera_timecode_anchor,1788012965017754.000,297812.337117,180,180,2.809309,0
366,366,timestamp_inferred,1788012965051181.000,297817.110057,180,181,2.809309,0
367,367,camera_timecode_anchor,1788012965084608.000,297821.882997,181,181,-0.975029,1
368,368,timestamp_inferred,1788012965118036.500,297826.373463,181,182,-0.975029,1
369,369,camera_timecode_anchor,1788012965151465.000,297830.863929,182,182,-1.133923,0
370,370,timestamp_inferred,1788012965184892.000,297835.432835,182,183,-1.133923,0
371,371,camera_timecode_anchor,1788012965218319.000,297840.001741,183,183,0.014508,1
372,372,timestamp_inferred,1788012965251746.000,297843.033630,183,184,0.014508,1
373,373,timestamp_inferred,1788012965285173.000,297846.065518,183,184,0.811724,0
374,374,camera_timecode_anchor,1788012965318600.000,297849.097407,184,184,0.811724,0
375,375,timestamp_inferred,1788012965352026.000,297853.548635,184,185,0.811724,0
376,376,camera_timecode_anchor,1788012965385452.000,297857.999863,185,185,-0.001139,1
377,377,timestamp_inferred,1788012965418877.000,297862.658070,185,186,-0.001139,1
378,378,camera_timecode_anchor,1788012965452302.000,297867.316277,186,186,2.635645,1
379,379,timestamp_inferred,1788012965485721.000,297871.728118,186,187,2.635645,1
380,380,camera_timecode_anchor,1788012965519140.000,297876.139958,187,187,1.166319,0
381,381,timestamp_inferred,1788012965552562.000,297878.918360,187,188,1.166319,0
382,382,timestamp_inferred,1788012965585984.000,297881.696763,187,188,3.959707,1
383,383,camera_timecode_anchor,1788012965619406.000,297884.475165,188,188,3.959707,1
384,384,timestamp_inferred,1788012965652833.000,297888.854337,188,189,3.959707,1
385,385,camera_timecode_anchor,1788012965686260.000,297893.233509,189,189,1.945912,0
386,386,timestamp_inferred,1788012965719686.000,297897.498705,189,190,1.945912,0
387,387,camera_timecode_anchor,1788012965753112.000,297901.763901,190,190,-1.967494,1
388,388,timestamp_inferred,1788012965786534.000,297905.876611,190,191,-1.967494,1
389,389,camera_timecode_anchor,1788012965819956.000,297909.989322,191,191,-0.088985,1
390,390,timestamp_inferred,1788012965853382.000,297914.111788,191,192,-0.088985,1
391,391,camera_timecode_anchor,1788012965886808.000,297918.234253,192,192,1.952111,1
392,392,timestamp_inferred,1788012965920233.000,297922.251453,192,193,1.952111,1
393,393,camera_timecode_anchor,1788012965953658.000,297926.268653,193,193,2.238771,1
394,394,timestamp_inferred,1788012965987081.000,297930.397674,193,194,2.238771,1
395,395,camera_timecode_anchor,1788012966020504.000,297934.526695,194,194,4.389129,1
396,396,timestamp_inferred,1788012966053933.500,297938.454645,194,195,4.389129,1
397,397,camera_timecode_anchor,1788012966087363.000,297942.382594,195,195,3.188283,1
398,398,timestamp_inferred,1788012966120789.500,297946.138006,195,196,3.188283,1
399,399,camera_timecode_anchor,1788012966154216.000,297949.893419,196,196,-0.888175,0
400,400,timestamp_inferred,1788012966187641.500,297953.959123,196,197,-0.888175,0
401,401,camera_timecode_anchor,1788012966221067.000,297958.024827,197,197,0.206889,1
402,402,timestamp_inferred,1788012966254493.500,297962.099588,197,198,0.206889,1
403,403,camera_timecode_anchor,1788012966287920.000,297966.174350,198,198,1.452916,0
404,404,timestamp_inferred,1788012966321349.500,297970.225614,198,199,1.452916,0
405,405,camera_timecode_anchor,1788012966354779.000,297974.276879,199,199,2.307324,1
406,406,timestamp_inferred,1788012966388203.500,297978.389881,199,200,2.307324,1
407,407,camera_timecode_anchor,1788012966421628.000,297982.502883,200,200,4.190688,1
408,408,timestamp_inferred,1788012966455059.000,297986.583711,200,201,4.190688,1
409,409,camera_timecode_anchor,1788012966488490.000,297990.664539,201,201,-2.795510,0
410,410,timestamp_inferred,1788012966521919.500,297994.694593,201,202,-2.795510,0
411,411,camera_timecode_anchor,1788012966555349.000,297998.724647,202,202,-2.294612,1
412,412,timestamp_inferred,1788012966588778.000,298002.862551,202,203,-2.294612,1
413,413,camera_timecode_anchor,1788012966622207.000,298007.000456,203,203,0.003803,0
414,414,timestamp_inferred,1788012966655632.500,298011.114994,203,204,0.003803,0
415,415,camera_timecode_anchor,1788012966689058.000,298015.229531,204,204,1.912758,1
416,416,timestamp_inferred,1788012966722488.500,298019.302788,204,205,1.912758,1
417,417,camera_timecode_anchor,1788012966755919.000,298023.376045,205,205,3.133706,0
418,418,timestamp_inferred,1788012966789344.500,298027.408334,205,206,3.133706,0
419,419,camera_timecode_anchor,1788012966822770.000,298031.440623,206,206,3.671858,1
420,420,timestamp_inferred,1788012966856199.000,298035.512939,206,207,3.671858,1
421,421,camera_timecode_anchor,1788012966889628.000,298039.585256,207,207,-3.456201,1
422,422,timestamp_inferred,1788012966923058.500,298043.910788,207,208,-3.456201,1
423,423,camera_timecode_anchor,1788012966956489.000,298048.236319,208,208,1.969327,1
424,424,timestamp_inferred,1788012966989918.000,298052.337767,208,209,1.969327,1
425,425,camera_timecode_anchor,1788012967023347.000,298056.439214,209,209,3.660119,1
426,426,timestamp_inferred,1788012967056782.000,298060.486405,209,210,3.660119,1
427,427,camera_timecode_anchor,1788012967090217.000,298064.533595,210,210,-3.886709,1
428,428,timestamp_inferred,1788012967123641.500,298068.617079,210,211,-3.886709,1
429,429,camera_timecode_anchor,1788012967157066.000,298072.700563,211,211,-2.495311,1
430,430,timestamp_inferred,1788012967190496.000,298076.733444,211,212,-2.495311,1
431,431,camera_timecode_anchor,1788012967223926.000,298080.766326,212,212,-1.947286,0
432,432,timestamp_inferred,1788012967257355.500,298084.731389,212,213,-1.947286,0
433,433,camera_timecode_anchor,1788012967290785.000,298088.696451,213,213,-2.529571,1
434,434,camera_timecode_anchor,1788012967324214.000,298096.835791,214,214,-1.368406,1
435,435,timestamp_inferred,1788012967357644.250,298099.007176,214,215,-1.368406,1
436,436,timestamp_inferred,1788012967391074.500,298101.178560,214,215,-1.368406,1
437,437,timestamp_inferred,1788012967424504.750,298103.349945,214,215,4.344409,1
438,438,camera_timecode_anchor,1788012967457935.000,298105.521329,215,215,4.344409,1
439,439,timestamp_inferred,1788012967491360.000,298109.564504,215,216,4.344409,1
440,440,camera_timecode_anchor,1788012967524785.000,298113.607679,216,216,-3.269345,1
441,441,timestamp_inferred,1788012967558215.000,298117.645296,216,217,-3.269345,1
442,442,camera_timecode_anchor,1788012967591645.000,298121.682914,217,217,-2.642387,0
443,443,timestamp_inferred,1788012967625071.500,298125.724514,217,218,-2.642387,0
444,444,camera_timecode_anchor,1788012967658498.000,298129.766115,218,218,-1.949041,1
445,445,timestamp_inferred,1788012967691926.500,298133.875716,218,219,-1.949041,1
446,446,camera_timecode_anchor,1788012967725355.000,298137.985318,219,219,-0.122351,1
447,447,timestamp_inferred,1788012967758782.000,298142.511537,219,220,-0.122351,1
448,448,camera_timecode_anchor,1788012967792209.000,298147.037756,220,220,0.314635,1
449,449,timestamp_inferred,1788012967825634.500,298151.158518,220,221,0.314635,1
450,450,camera_timecode_anchor,1788012967859060.000,298155.279279,221,221,2.327326,1
451,451,timestamp_inferred,1788012967892489.000,298159.074360,221,222,2.327326,1
452,452,camera_timecode_anchor,1788012967925918.000,298162.869441,222,222,-1.087995,1
453,453,timestamp_inferred,1788012967959344.000,298167.241940,222,223,-1.087995,1
454,454,camera_timecode_anchor,1788012967992770.000,298171.614440,223,223,-3.213003,1
455,455,timestamp_inferred,1788012968026197.000,298175.831509,223,224,-3.213003,1
456,456,camera_timecode_anchor,1788012968059624.000,298180.048579,224,224,0.404821,0
457,457,timestamp_inferred,1788012968093045.000,298184.204167,224,225,0.404821,0
458,458,camera_timecode_anchor,1788012968126466.000,298188.359756,225,225,2.997969,1
459,459,timestamp_inferred,1788012968159893.000,298192.534620,225,226,2.997969,1
460,460,camera_timecode_anchor,1788012968193320.000,298196.709484,226,226,-2.420963,0
461,461,timestamp_inferred,1788012968226745.500,298200.695900,226,227,-2.420963,0
462,462,camera_timecode_anchor,1788012968260171.000,298204.682315,227,227,-2.647373,1
463,463,timestamp_inferred,1788012968293596.500,298208.842927,227,228,-2.647373,1
464,464,camera_timecode_anchor,1788012968327022.000,298213.003538,228,228,0.029485,1
465,465,timestamp_inferred,1788012968360449.000,298217.045349,228,229,0.029485,1
466,466,camera_timecode_anchor,1788012968393876.000,298221.087159,229,229,0.726325,1
467,467,timestamp_inferred,1788012968427300.500,298225.179485,229,230,0.726325,1
468,468,camera_timecode_anchor,1788012968460725.000,298229.271810,230,230,2.265086,1
469,469,timestamp_inferred,1788012968494151.500,298233.096619,230,231,2.265086,1
470,470,camera_timecode_anchor,1788012968527578.000,298236.921427,231,231,-0.654776,1
471,471,timestamp_inferred,1788012968561005.500,298241.023628,231,232,-0.654776,1
472,472,camera_timecode_anchor,1788012968594433.000,298245.125830,232,232,1.048582,1
473,473,timestamp_inferred,1788012968627862.000,298249.201637,232,233,1.048582,1
474,474,camera_timecode_anchor,1788012968661291.000,298253.277444,233,233,2.312036,0
475,475,timestamp_inferred,1788012968694717.000,298256.159343,233,234,2.312036,0
476,476,timestamp_inferred,1788012968728143.000,298259.041242,233,234,-0.640496,1
477,477,camera_timecode_anchor,1788012968761569.000,298261.923140,234,234,-0.640496,1
478,478,timestamp_inferred,1788012968794999.500,298266.009310,234,235,-0.640496,1
479,479,camera_timecode_anchor,1788012968828430.000,298270.095481,235,235,0.795671,1
480,480,timestamp_inferred,1788012968861857.000,298274.225294,235,236,0.795671,1
481,481,camera_timecode_anchor,1788012968895284.000,298278.355107,236,236,2.959222,0
482,482,timestamp_inferred,1788012968928709.500,298282.328385,236,237,2.959222,0
483,483,camera_timecode_anchor,1788012968962135.000,298286.301663,237,237,2.513855,1
484,484,timestamp_inferred,1788012968995562.500,298290.155362,237,238,2.513855,1
485,485,camera_timecode_anchor,1788012969028990.000,298294.009062,238,238,0.075520,1
486,486,timestamp_inferred,1788012969062416.500,298297.973618,238,239,0.075520,1
487,487,camera_timecode_anchor,1788012969095843.000,298301.938173,239,239,-0.515227,0
488,488,timestamp_inferred,1788012969129270.500,298306.018864,239,240,-0.515227,0
489,489,camera_timecode_anchor,1788012969162698.000,298310.099556,240,240,0.829634,1
490,490,timestamp_inferred,1788012969196127.000,298314.169620,240,241,0.829634,1
491,491,camera_timecode_anchor,1788012969229556.000,298318.239684,241,241,1.997368,1
492,492,timestamp_inferred,1788012969262985.000,298322.601802,241,242,1.997368,1
493,493,camera_timecode_anchor,1788012969296414.000,298326.963921,242,242,-0.300660,1
494,494,timestamp_inferred,1788012969329844.000,298330.975059,242,243,-0.300660,1
495,495,camera_timecode_anchor,1788012969363274.000,298334.986197,243,243,-0.115028,1
496,496,timestamp_inferred,1788012969396703.500,298339.076471,243,244,-0.115028,1
497,497,camera_timecode_anchor,1788012969430133.000,298343.166746,244,244,1.389546,1
498,498,timestamp_inferred,1788012969463566.500,298347.279387,244,245,1.389546,1
499,499,camera_timecode_anchor,1788012969497000.000,298351.392028,245,245,3.266898,0
500,500,timestamp_inferred,1788012969530430.500,298355.380519,245,246,3.266898,0
501,501,camera_timecode_anchor,1788012969563861.000,298359.369011,246,246,3.075090,1
502,502,timestamp_inferred,1788012969597289.500,298363.250930,246,247,3.075090,1
503,503,camera_timecode_anchor,1788012969630718.000,298367.132849,247,247,1.107079,1
504,504,timestamp_inferred,1788012969664143.500,298371.252212,247,248,1.107079,1
505,505,camera_timecode_anchor,1788012969697569.000,298375.371575,248,248,3.096458,1
506,506,timestamp_inferred,1788012969730996.000,298379.387927,248,249,3.096458,1
507,507,camera_timecode_anchor,1788012969764423.000,298383.404280,249,249,3.368997,1
508,508,timestamp_inferred,1788012969797848.000,298387.485730,249,250,3.368997,1
509,509,camera_timecode_anchor,1788012969831273.000,298391.567181,250,250,-3.606827,0
510,510,timestamp_inferred,1788012969864699.000,298395.635472,250,251,-3.606827,0
511,511,camera_timecode_anchor,1788012969898125.000,298399.703763,251,251,-2.468640,1
512,512,timestamp_inferred,1788012969931555.000,298403.710858,251,252,-2.468640,1
513,513,camera_timecode_anchor,1788012969964985.000,298407.717953,252,252,-2.350390,1
514,514,timestamp_inferred,1788012969998411.000,298411.819003,252,253,-2.350390,1
515,515,camera_timecode_anchor,1788012970031837.000,298415.920052,253,253,-0.666234,0
516,516,timestamp_inferred,1788012970065263.500,298419.991119,253,254,-0.666234,0
517,517,camera_timecode_anchor,1788012970098690.000,298424.062186,254,254,0.518218,1
518,518,timestamp_inferred,1788012970132112.000,298428.266001,254,255,0.518218,1
519,519,camera_timecode_anchor,1788012970165534.000,298432.469816,255,255,3.915135,0
520,520,timestamp_inferred,1788012970198963.000,298436.550444,255,256,3.915135,0
521,521,camera_timecode_anchor,1788012970232392.000,298440.631071,256,256,-3.074409,1
522,522,timestamp_inferred,1788012970265818.500,298444.673428,256,257,-3.074409,1
523,523,camera_timecode_anchor,1788012970299245.000,298448.715784,257,257,-2.368464,1
524,524,timestamp_inferred,1788012970332676.500,298452.680398,257,258,-2.368464,1
525,525,camera_timecode_anchor,1788012970366108.000,298456.645011,258,258,-2.958243,1
526,526,timestamp_inferred,1788012970399531.500,298460.786079,258,259,-2.958243,1
527,527,camera_timecode_anchor,1788012970432955.000,298464.927148,259,259,-0.607101,1
528,528,timestamp_inferred,1788012970466384.500,298468.916930,259,260,-0.607101,1
529,529,camera_timecode_anchor,1788012970499814.000,298472.906712,260,260,-0.777397,1
530,530,timestamp_inferred,1788012970533244.000,298476.951339,260,261,-0.777397,1
531,531,camera_timecode_anchor,1788012970566674.000,298480.995965,261,261,-0.033624,1
532,532,timestamp_inferred,1788012970600100.000,298485.146523,261,262,-0.033624,1
533,533,camera_timecode_anchor,1788012970633526.000,298489.297082,262,262,2.475681,1
534,534,timestamp_inferred,1788012970666953.000,298493.327759,262,263,2.475681,1
535,535,camera_timecode_anchor,1788012970700380.000,298497.358437,263,263,2.986971,1
536,536,timestamp_inferred,1788012970733808.000,298501.464515,263,264,2.986971,1
537,537,camera_timecode_anchor,1788012970767236.000,298505.570594,264,264,-3.578385,1
538,538,timestamp_inferred,1788012970800662.000,298509.344472,264,265,-3.578385,1
539,539,camera_timecode_anchor,1788012970834088.000,298513.118350,265,265,0.986252,1
540,540,timestamp_inferred,1788012970867518.000,298517.114791,265,266,0.986252,1
541,541,camera_timecode_anchor,1788012970900948.000,298521.111231,266,266,0.926929,1
542,542,timestamp_inferred,1788012970934373.500,298525.208293,266,267,0.926929,1
543,543,camera_timecode_anchor,1788012970967799.000,298529.305354,267,267,2.544615,1
544,544,timestamp_inferred,1788012971001225.000,298533.344278,267,268,2.544615,1
545,545,camera_timecode_anchor,1788012971034651.000,298537.383201,268,268,3.193344,0
546,546,timestamp_inferred,1788012971068078.000,298541.411669,268,269,3.193344,0
547,547,camera_timecode_anchor,1788012971101505.000,298545.440137,269,269,3.667806,1
548,548,timestamp_inferred,1788012971134930.500,298549.492494,269,270,3.667806,1
549,549,camera_timecode_anchor,1788012971168356.000,298553.544851,270,270,-3.792911,0
550,550,timestamp_inferred,1788012971201781.500,298557.568752,270,271,-3.792911,0
551,551,camera_timecode_anchor,1788012971235207.000,298561.592654,271,271,-3.394551,1
552,552,timestamp_inferred,1788012971268636.500,298565.689259,271,272,-3.394551,1
553,553,camera_timecode_anchor,1788012971302066.000,298569.785863,272,272,-1.784472,1
554,554,timestamp_inferred,1788012971335492.500,298573.787726,272,273,-1.784472,1
555,555,camera_timecode_anchor,1788012971368919.000,298577.789588,273,273,-1.753431,1
556,556,timestamp_inferred,1788012971402344.500,298581.637010,273,274,-1.753431,1
557,557,camera_timecode_anchor,1788012971435770.000,298585.484431,274,274,-4.296407,1
558,558,timestamp_inferred,1788012971469200.000,298589.535836,274,275,-4.296407,1
559,559,camera_timecode_anchor,1788012971502630.000,298593.587240,275,275,-3.439666,0
560,560,timestamp_inferred,1788012971536055.500,298597.658235,275,276,-3.439666,0
561,561,camera_timecode_anchor,1788012971569481.000,298601.729230,276,276,-2.256416,1
562,562,timestamp_inferred,1788012971602910.500,298605.746649,276,277,-2.256416,1
563,563,camera_timecode_anchor,1788012971636340.000,298609.764068,277,277,-1.966097,1
564,564,timestamp_inferred,1788012971669769.500,298613.807489,277,278,-1.966097,1
565,565,camera_timecode_anchor,1788012971703199.000,298617.850910,278,278,-1.242416,0
566,566,timestamp_inferred,1788012971736629.500,298621.877802,278,279,-1.242416,0
567,567,camera_timecode_anchor,1788012971770060.000,298625.904694,279,279,-0.794216,1
568,568,timestamp_inferred,1788012971803485.000,298630.013428,279,280,-0.794216,1
569,569,camera_timecode_anchor,1788012971836910.000,298634.122162,280,280,1.018014,1
570,570,timestamp_inferred,1788012971870337.000,298638.222676,280,281,1.018014,1
571,571,camera_timecode_anchor,1788012971903764.000,298642.323191,281,281,2.693255,1
572,572,timestamp_inferred,1788012971937193.000,298646.115057,281,282,2.693255,1
573,573,camera_timecode_anchor,1788012971970622.000,298649.906924,282,282,-0.775633,1
574,574,timestamp_inferred,1788012972004048.000,298653.926929,282,283,-0.775633,1
575,575,camera_timecode_anchor,1788012972037474.000,298657.946934,283,283,-0.442219,0
576,576,timestamp_inferred,1788012972070896.500,298661.961472,283,284,-0.442219,0
577,577,camera_timecode_anchor,1788012972104319.000,298665.976011,284,284,-0.199912,1
578,578,timestamp_inferred,1788012972137744.500,298670.056502,284,285,-0.199912,1
579,579,camera_timecode_anchor,1788012972171170.000,298674.136994,285,285,1.141619,1
580,580,timestamp_inferred,1788012972204596.000,298678.218066,285,286,1.141619,1
581,581,camera_timecode_anchor,1788012972238022.000,298682.299137,286,286,2.492811,0
582,582,timestamp_inferred,1788012972271449.000,298686.253472,286,287,2.492811,0
583,583,camera_timecode_anchor,1788012972304876.000,298690.207806,287,287,1.731716,1
584,584,timestamp_inferred,1788012972338300.500,298694.291116,287,288,1.731716,1
585,585,camera_timecode_anchor,1788012972371725.000,298698.374426,288,288,3.120218,1
586,586,timestamp_inferred,1788012972405146.500,298702.378904,288,289,3.120218,1
587,587,camera_timecode_anchor,1788012972438568.000,298706.383382,289,289,3.194851,0
588,588,timestamp_inferred,1788012972471998.500,298710.429106,289,290,3.194851,0
589,589,camera_timecode_anchor,1788012972505429.000,298714.474829,290,290,-4.376424,1
590,590,timestamp_inferred,1788012972538855.500,298718.509230,290,291,-4.376424,1
591,591,camera_timecode_anchor,1788012972572282.000,298722.543630,291,291,-3.803084,1
592,592,timestamp_inferred,1788012972605707.500,298726.601312,291,292,-3.803084,1
593,593,camera_timecode_anchor,1788012972639133.000,298730.658994,292,292,-2.841715,0
594,594,timestamp_inferred,1788012972672555.000,298734.688747,292,293,-2.841715,0
595,595,camera_timecode_anchor,1788012972705977.000,298738.718500,293,293,-2.345831,1
596,596,timestamp_inferred,1788012972739407.000,298742.683543,293,294,-2.345831,1
597,597,camera_timecode_anchor,1788012972772837.000,298746.648586,294,294,-2.928452,1
598,598,timestamp_inferred,1788012972806258.500,298750.663789,294,295,-2.928452,1
599,599,camera_timecode_anchor,1788012972839680.000,298754.678992,295,295,-2.675065,1
600,600,timestamp_inferred,1788012972873102.000,298758.722878,295,296,-2.675065,1
601,601,camera_timecode_anchor,1788012972906524.000,298762.766764,296,296,-1.943630,1
602,602,timestamp_inferred,1788012972939951.000,298766.776466,296,297,-1.943630,1
603,603,camera_timecode_anchor,1788012972973378.000,298770.786168,297,297,-1.781937,1
604,604,timestamp_inferred,1788012973006803.000,298773.473109,297,298,-1.781937,1
605,605,timestamp_inferred,1788012973040228.000,298776.160051,297,298,-1.275065,1
606,606,camera_timecode_anchor,1788012973073653.000,298778.846992,298,298,-1.275065,1
607,607,camera_timecode_anchor,1788012973107074.000,298786.891299,299,299,-0.905840,0
608,608,timestamp_inferred,1788012973140498.750,298789.994920,299,300,-0.905840,0
609,609,timestamp_inferred,1788012973173923.250,298793.098540,299,300,1.684670,1
610,610,camera_timecode_anchor,1788012973207348.000,298796.202160,300,300,1.684670,1
611,611,timestamp_inferred,1788012973240774.000,298800.260096,300,301,1.684670,1
612,612,camera_timecode_anchor,1788012973274200.000,298804.318032,301,301,2.650267,1
613,613,timestamp_inferred,1788012973307626.500,298808.409076,301,302,2.650267,1
614,614,camera_timecode_anchor,1788012973341053.000,298812.500120,302,302,4.167663,1
615,615,timestamp_inferred,1788012973374479.000,298816.560414,302,303,4.167663,1
616,616,camera_timecode_anchor,1788012973407905.000,298820.620707,303,303,-3.160771,1
617,617,timestamp_inferred,1788012973441334.500,298824.672147,303,304,-3.160771,1
618,618,camera_timecode_anchor,1788012973474764.000,298828.723586,304,304,-2.303452,1
619,619,timestamp_inferred,1788012973508185.000,298832.794937,304,305,-2.303452,1
620,620,camera_timecode_anchor,1788012973541606.000,298836.866287,305,305,-1.114271,1
621,621,timestamp_inferred,1788012973575034.000,298840.879305,305,306,-1.114271,1
622,622,camera_timecode_anchor,1788012973608462.000,298844.892322,306,306,-0.897320,1
623,623,timestamp_inferred,1788012973641887.000,298848.981658,306,307,-0.897320,1
624,624,camera_timecode_anchor,1788012973675312.000,298853.070994,307,307,0.591617,0
625,625,timestamp_inferred,1788012973708737.500,298857.026465,307,308,0.591617,0
626,626,camera_timecode_anchor,1788012973742163.000,298860.981936,308,308,-0.150533,1
627,627,timestamp_inferred,1788012973775588.500,298864.856539,308,309,-0.150533,1
628,628,camera_timecode_anchor,1788012973809014.000,298868.731142,309,309,-2.240485,1
629,629,timestamp_inferred,1788012973842437.000,298872.698098,309,310,-2.240485,1
630,630,camera_timecode_anchor,1788012973875860.000,298876.665053,310,310,-2.791223,0
631,631,timestamp_inferred,1788012973909289.500,298880.624943,310,311,-2.791223,0
632,632,camera_timecode_anchor,1788012973942719.000,298884.584832,311,311,-3.459734,1
633,633,timestamp_inferred,1788012973976145.000,298888.656686,311,312,-3.459734,1
634,634,camera_timecode_anchor,1788012974009571.000,298892.728539,312,312,-2.262171,1
635,635,timestamp_inferred,1788012974042997.000,298896.717527,312,313,-2.262171,1
636,636,camera_timecode_anchor,1788012974076423.000,298900.706515,313,313,-2.445707,1
637,637,timestamp_inferred,1788012974109852.500,298904.755213,313,314,-2.445707,1
638,638,camera_timecode_anchor,1788012974143282.000,298908.803911,314,314,-1.634072,1
639,639,timestamp_inferred,1788012974176708.000,298912.889651,314,315,-1.634072,1
640,640,camera_timecode_anchor,1788012974210134.000,298916.975390,315,315,-0.205083,0
641,641,timestamp_inferred,1788012974243563.500,298920.758903,315,316,-0.205083,0
642,642,camera_timecode_anchor,1788012974276993.000,298924.542417,316,316,-3.813193,1
643,643,timestamp_inferred,1788012974310422.000,298928.392471,316,317,-3.813193,1
644,644,camera_timecode_anchor,1788012974343851.000,298932.242525,317,317,2.021038,1
645,645,timestamp_inferred,1788012974377282.500,298936.255642,317,318,2.021038,1
646,646,camera_timecode_anchor,1788012974410714.000,298940.268760,318,318,2.239670,0
647,647,timestamp_inferred,1788012974444142.000,298944.340354,318,319,2.239670,0
648,648,camera_timecode_anchor,1788012974477570.000,298948.411947,319,319,3.432893,1
649,649,timestamp_inferred,1788012974511003.000,298952.441000,319,320,3.432893,1
650,650,camera_timecode_anchor,1788012974544436.000,298956.470052,320,320,3.917102,1
651,651,timestamp_inferred,1788012974577870.500,298960.498491,320,321,3.917102,1
652,652,camera_timecode_anchor,1788012974611305.000,298964.526931,321,321,-3.942245,1
653,653,timestamp_inferred,1788012974644734.000,298968.586573,321,322,-3.942245,1
654,654,camera_timecode_anchor,1788012974678163.000,298972.646216,322,322,-2.948202,0
655,655,timestamp_inferred,1788012974711592.500,298976.744478,322,323,-2.948202,0
656,656,camera_timecode_anchor,1788012974745022.000,298980.842739,323,323,-1.310506,0
657,657,timestamp_inferred,1788012974778448.000,298984.907983,323,324,-1.310506,0
658,658,camera_timecode_anchor,1788012974811874.000,298988.973227,324,324,-0.223111,1
659,659,timestamp_inferred,1788012974845300.000,298992.764576,324,325,-0.223111,1
660,660,camera_timecode_anchor,1788012974878726.000,298996.555925,325,325,-3.700625,1
661,661,camera_timecode_anchor,1788012974912156.000,299004.993667,326,326,-0.052774,1
662,662,timestamp_inferred,1788012974945583.750,299007.667959,326,327,-0.052774,1
663,663,timestamp_inferred,1788012974979011.250,299010.342250,326,327,0.137846,1
664,664,camera_timecode_anchor,1788012975012439.000,299013.016542,327,327,0.137846,1
665,665,timestamp_inferred,1788012975045863.000,299017.017703,327,328,0.137846,1
666,666,camera_timecode_anchor,1788012975079287.000,299021.018864,328,328,0.157204,1
667,667,timestamp_inferred,1788012975112712.000,299025.261704,328,329,0.157204,1
668,668,camera_timecode_anchor,1788012975146137.000,299029.504543,329,329,4.204522,1
669,669,timestamp_inferred,1788012975179565.500,299033.590676,329,330,4.204522,1
670,670,camera_timecode_anchor,1788012975212994.000,299037.676810,330,330,-2.693248,1
671,671,timestamp_inferred,1788012975246419.000,299041.686222,330,331,-2.693248,1
672,672,camera_timecode_anchor,1788012975279844.000,299045.695634,331,331,-2.536386,1
673,673,timestamp_inferred,1788012975313273.500,299049.773984,331,332,-2.536386,1
674,674,camera_timecode_anchor,1788012975346703.000,299053.852333,332,332,-1.230555,0
675,675,timestamp_inferred,1788012975380129.000,299058.238867,332,333,-1.230555,0
676,676,camera_timecode_anchor,1788012975413555.000,299062.625401,333,333,-3.121661,1
677,677,timestamp_inferred,1788012975446984.500,299066.589604,333,334,-3.121661,1
678,678,camera_timecode_anchor,1788012975480414.000,299070.553807,334,334,-3.718278,1
679,679,timestamp_inferred,1788012975513840.000,299074.661439,334,335,-3.718278,1
680,680,camera_timecode_anchor,1788012975547266.000,299078.769071,335,335,-1.924405,1
681,681,timestamp_inferred,1788012975580696.500,299082.882154,335,336,-1.924405,1
682,682,camera_timecode_anchor,1788012975614127.000,299086.995237,336,336,-0.039693,1
