output_frame,source_video_frame,source_video_nominal_pts_s,source_bag_elapsed_s,matched_clip_bag_elapsed_s,rgb_device_timestamp_us,cmavatar_target_timestamp_ns,mocap_low_frame_counter,mocap_high_frame_counter,mocap_low_timestamp_ns,mocap_high_timestamp_ns,interpolation_alpha,bracket_span_ms,nearest_mocap_sample_delta_ms,left_wrist_rgb_x,left_wrist_rgb_y,left_wrist_inside_frame,right_wrist_rgb_x,right_wrist_rgb_y,right_wrist_inside_frame
378,378,12.6,12.63752794265747,12.63752794265747,1788009008237015,1788009008605440000,405364,405365,1788009008598560000,1788009008606893824,0.8255421410997311,8.333683013916016,1.4538764953613281,1341.240834922985,560.1042556877965,1,736.9300364499102,560.2438930650347,1
379,379,12.633333333333333,12.67096495628357,12.67096495628357,1788009008270452,1788009008638878208,405368,405369,1788009008631893504,1788009008640226048,0.8382260371959943,8.33272933959961,1.3480186462402344,1340.551938209583,560.2155140303778,1,737.2129040700444,560.5544887774635,1
380,380,12.666666666666666,12.704392910003662,12.704392910003662,1788009008303880,1788009008672306944,405372,405373,1788009008665225472,1788009008673558528,0.8498183170724729,8.332967758178711,1.2514591217041016,1339.918089753145,560.2411945373655,1,737.6531830163426,559.9832986756112,1
381,381,12.7,12.737831830978394,12.737831830978394,1788009008337319,1788009008705747200,405376,405377,1788009008698557952,1788009008706891776,0.862651981118581,8.333921432495117,1.1446475982666016,1339.541406183688,560.1847656586037,1,738.1676784959681,560.0012673724406,1
382,382,12.733333333333333,12.771260976791382,12.771260976791382,1788009008370748,1788009008739177216,405380,405381,1788009008731891200,1788009008740224000,0.8743669709021201,8.332967758178711,1.046895980834961,1339.3073578848118,560.0680359339741,1,738.762363834576,559.2676085998507,1
383,383,12.766666666666667,12.804698944091797,12.804698944091797,1788009008404186,1788009008772616448,405384,405385,1788009008765223424,1788009008773556224,0.8872103004291846,8.33272933959961,0.9398460388183594,1338.6785139795838,559.7826701191121,1,739.3360049393759,558.8042432132239,1
384,384,12.8,12.83812689781189,12.83812689781189,1788009008437614,1788009008806045440,405388,405389,1788009008798555904,1788009008806889472,0.8987240373061738,8.333683013916016,0.8440017700195312,1338.4092119267848,559.5328434786932,1,739.4235131903171,558.4915849176041,1
385,385,12.833333333333334,12.871563911437988,12.871563911437988,1788009008471051,1788009008839483648,405392,405393,1788009008831889152,1788009008840221952,0.9114163090128755,8.33272933959961,0.7381439208984375,1338.0912267514846,559.614333354243,1,739.5365307966384,558.6779738186106,1
386,386,12.866666666666667,12.905001878738403,12.905001878738403,1788009008504489,1788009008872923136,405396,405397,1788009008865220352,1788009008873554176,0.9242740666571306,8.333921432495117,0.6310939788818359,1337.6323545438013,559.1074077587401,1,739.7202247782296,559.2329078733352,1
387,387,12.9,12.938432931900024,12.938432931900024,1788009008537920,1788009008906355456,405400,405401,1788009008898553600,1788009008906886656,0.9362536121999371,8.332967758178711,0.5311965942382812,1337.6502540508197,558.8489794233764,1,739.4846593040832,559.4244360074335,1
388,388,12.933333333333334,12.971868991851807,12.971868991851807,1788009008571356,1788009008939792128,405404,405405,1788009008931886080,1788009008940218624,0.9488125894134478,8.33272933959961,0.4265308380126953,1337.404034789205,559.2841406268187,1,739.3746651191739,559.2665088975601,1
389,389,12.966666666666667,13.005306005477905,13.005306005477905,1788009008604793,1788009008973230080,405408,405409,1788009008965218304,1788009008973551872,0.9613778108371002,8.333683013916016,0.3218650817871094,1337.3975453217402,559.2457265883625,1,739.5940477254878,559.4586477317893,1
390,390,13.0,13.038743019104004,13.038743019104004,1788009008638230,1788009009006668544,405412,405413,1788009008998551552,1788009009006884352,0.9741058655221745,8.33272933959961,0.21576881408691406,1337.2270070481566,559.2768780243867,1,739.3813389836102,559.0520864709441,1
391,391,13.033333333333333,13.072171926498413,13.072171926498413,1788009008671659,1788009009040098560,405416,405417,1788009009031884032,1788009009040216576,0.9858369098712446,8.33272933959961,0.11801719665527344,1337.0810815888256,559.8186340507501,1,738.9135066342577,558.4842929196815,1
392,392,13.066666666666666,13.105602979660034,13.105602979660034,1788009008705090,1788009009073530880,405420,405421,1788009009065216000,1788009009073550080,0.9977113431554856,8.333921432495117,0.019073486328125,1337.0037529650629,559.8864550460468,1,738.5816325029506,558.8336271812649,1
393,393,13.1,13.139039039611816,13.139039039611816,1788009008738526,1788009009106968064,405425,405426,1788009009106882304,1788009009115215104,0.010300429184549357,8.33272933959961,0.0858306884765625,1336.6386688877549,559.9037670181483,1,738.2995621421068,558.6555663818859,1
394,394,13.133333333333333,13.172467947006226,13.172467947006226,1788009008771955,1788009009140397824,405429,405430,1788009009140214528,1788009009148548352,0.021999713917894435,8.333921432495117,0.18334388732910156,1336.9383216226213,559.717325265633,1,738.2365328171745,558.2043450683074,1
395,395,13.166666666666666,13.20589804649353,13.20589804649353,1788009008805385,1788009009173828864,405433,405434,1788009009173547776,1788009009181880832,0.03373294040227747,8.332967758178711,0.2810955047607422,1337.8612341562052,559.6797158879324,1,738.0447349910207,558.0223443130023,1
396,396,13.2,13.23933482170105,13.23933482170105,1788009008838822,1788009009207266304,405437,405438,1788009009206880000,1788009009215214080,0.0463453011014161,8.333921432495117,0.38623809814453125,1337.9715859340622,558.8495591626258,1,737.5459609258163,556.8715325211942,1
397,397,13.233333333333333,13.272765874862671,13.272765874862671,1788009008872253,1788009009240699648,405441,405442,1788009009240213504,1788009009248546304,0.05836742868587451,8.332967758178711,0.4863739013671875,1337.842720040002,560.2525138376004,1,737.1883633880594,556.8084180550146,1
398,398,13.266666666666667,13.306201934814453,13.306201934814453,1788009008905689,1788009009274136576,405445,405446,1788009009273545728,1788009009281878528,0.07090128755364807,8.33272933959961,0.5908012390136719,1337.7572270003373,559.2789006528174,1,736.7226963092669,557.1211751652169,1
399,399,13.3,13.339632987976074,13.339632987976074,1788009008939120,1788009009307568384,405449,405450,1788009009306878208,1788009009315211776,0.08282313898266293,8.333683013916016,0.6902217864990234,1337.6045313804816,558.5959689331232,1,736.3225419281072,556.6702465292706,1
400,400,13.333333333333334,13.373070001602173,13.373070001602173,1788009008972557,1788009009341006080,405453,405454,1788009009340211456,1788009009348544000,0.09536480686695278,8.33272933959961,0.7946491241455078,1337.357837851297,558.4687432685622,1,736.0803060024409,557.1251455404981,1
401,401,13.366666666666667,13.406498908996582,13.406498908996582,1788009009005986,1788009009374435840,405457,405458,1788009009373543680,1788009009381876480,0.10706723891273247,8.33272933959961,0.8921623229980469,1337.8501114732992,558.1494751651568,1,736.1808072852709,558.1948014839639,1
402,402,13.4,13.439927816390991,13.439927816390991,1788009009039415,1788009009407866112,405461,405462,1788009009406875904,1788009009415209728,0.11880989844085252,8.333921432495117,0.9901523590087891,1337.596900066369,557.2016275362694,1,736.481591368543,558.1429260741085,1
403,403,13.433333333333334,13.473363876342773,13.473363876342773,1788009009072851,1788009009441303552,405465,405466,1788009009440209152,1788009009448542208,0.13132671454321765,8.332967758178711,1.0943412780761719,1336.4669962532914,557.0950493459226,1,736.7619777863385,559.0752917355693,1
404,404,13.466666666666667,13.506793975830078,13.506793975830078,1788009009106281,1788009009474734848,405469,405470,1788009009473541376,1788009009481874176,0.14320457796852645,8.33272933959961,1.1932849884033203,1335.6283073077902,556.9108536209869,1,736.7902282758727,559.2053008581107,1
405,405,13.5,13.540223836898804,13.540223836898804,1788009009139711,1788009009508165888,405473,405474,1788009009506873856,1788009009515207424,0.1550323282027808,8.333683013916016,1.2919902801513672,1335.0695723060758,556.7288007723816,1,736.7408207845542,559.8081322324324,1
406,406,13.533333333333333,13.573660850524902,13.573660850524902,1788009009173148,1788009009541604096,405477,405478,1788009009540207104,1788009009548539904,0.16763948497854078,8.33272933959961,1.3968944549560547,1334.3460428818703,556.7051649406717,1,736.7122759509327,560.4776023078493,1
407,407,13.566666666666666,13.607090950012207,13.607090950012207,1788009009206578,1788009009575035136,405481,405482,1788009009573539584,1788009009581873152,0.17946443897694112,8.333683013916016,1.4955997467041016,1334.151215089476,556.3019839347837,1,736.6376962278598,560.9856318924409,1
408,408,13.6,13.640528917312622,13.640528917312622,1788009009240016,1788009009608474368,405485,405486,1788009009606872832,1788009009615205632,0.19218884120171673,8.33272933959961,1.6014575958251953,1334.098870563533,555.9918813412869,1,736.445816566939,561.5845535665648,1
409,409,13.633333333333333,13.673957824707031,13.673957824707031,1788009009273445,1788009009641904128,405489,405490,1788009009640204800,1788009009648537856,0.2039140511001116,8.332967758178711,1.699209213256836,1333.9920051735721,555.517738822202,1,736.3337933631452,562.5279717443062,1
410,410,13.666666666666666,13.70738697052002,13.70738697052002,1788009009306874,1788009009675334144,405493,405494,1788009009673537280,1788009009681871104,0.2156200829638106,8.333921432495117,1.7969608306884766,1333.9007302355749,555.7058120136372,1,735.9469046808315,562.564456586776,1
411,411,13.7,13.740823030471802,13.740823030471802,1788009009340310,1788009009708771584,405497,405498,1788009009706870528,1788009009715203584,0.22811936711395955,8.332967758178711,1.9009113311767578,1333.7857470918884,555.9576155860004,1,735.6673672039938,563.6153247322551,1
412,412,13.733333333333333,13.774245977401733,13.774245977401733,1788009009373733,1788009009742195712,405501,405502,1788009009740203008,1788009009748535552,0.23914163090128757,8.33272933959961,1.9927024841308594,1334.036288246077,556.3859011070781,1,735.550395764824,564.5790368854998,1
413,413,13.766666666666667,13.807673931121826,13.807673931121826,1788009009407161,1788009009775624704,405505,405506,1788009009773535232,1788009009781869056,0.25072953023974365,8.333683013916016,2.0895004272460938,1334.0817244419204,556.5337302512153,1,735.0823729539417,563.123798970747,1
414,414,13.8,13.841105937957764,13.841105937957764,1788009009440593,1788009009809058304,405509,405510,1788009009806868480,1788009009815201280,0.2627753934191702,8.33272933959961,2.18963623046875,1334.5869783396122,557.9328921779759,1,734.8469722115066,562.7023111817642,1
415,415,13.833333333333334,13.874541997909546,13.874541997909546,1788009009474029,1788009009842495488,405513,405514,1788009009840200704,1788009009848533504,0.27538553975565794,8.332967758178711,2.294778823852539,1335.1816236333111,557.8545509933195,1,734.6979028701829,563.4156497605271,1
416,416,13.866666666666667,13.907971858978271,13.907971858978271,1788009009507459,1788009009875926272,405517,405518,1788009009873532928,1788009009881865984,0.2872020829160825,8.332967758178711,2.3932456970214844,1335.631094572274,558.0280819376108,1,734.261118983173,564.0625301297092,1
417,417,13.9,13.94140100479126,13.94140100479126,1788009009540888,1788009009909356288,405521,405522,1788009009906865408,1788009009915198208,0.2989413447782546,8.33272933959961,2.490997314453125,1336.2405695579287,557.4695198556274,1,733.5777408531494,564.8084502756617,1
418,418,13.933333333333334,13.974831819534302,13.974831819534302,1788009009574319,1788009009942788352,405525,405526,1788009009940197632,1788009009948531456,0.31086570921782913,8.333683013916016,2.590656280517578,1336.703653611418,558.2708937786681,1,733.0874453869126,566.1902204926096,1
419,419,13.966666666666667,14.008267879486084,14.008267879486084,1788009009607755,1788009009976225792,405529,405530,1788009009973530880,1788009009981863680,0.3234048640915594,8.33272933959961,2.694845199584961,1337.400458148339,558.2112526450103,1,732.5965784605517,567.3822740848805,1
420,420,14.0,14.041697025299072,14.041697025299072,1788009009641184,1788009010009656064,405533,405534,1788009010006863360,1788009010015196160,0.3351645207439199,8.33272933959961,2.792835235595703,1337.697249833972,558.3781732843813,1,732.4023419954669,569.0824580179868,1
421,421,14.033333333333333,14.075126886367798,14.075126886367798,1788009009674614,1788009010043087104,405537,405538,1788009010040195584,1788009010048529408,0.34696037762837934,8.333921432495117,2.89154052734375,1338.076218606873,558.3681989448728,1,731.997898745526,569.6852363612124,1
422,422,14.066666666666666,14.108564853668213,14.108564853668213,1788009009708052,1788009010076526080,405541,405542,1788009010073528832,1788009010081861632,0.35970358501902666,8.332967758178711,2.9973983764648438,1338.2878906924452,558.5774181327529,1,732.2618955204834,570.8383010043058,1
423,423,14.1,14.141994953155518,14.141994953155518,1788009009741482,1788009010109957376,405545,405546,1788009010106861056,1788009010115194112,0.3715773511487511,8.332967758178711,3.096342086791992,1338.3438882531946,559.3082955189691,1,732.5720997644696,571.3166107676356,1
424,424,14.133333333333333,14.175431966781616,14.175431966781616,1788009009774919,1788009010143395584,405549,405550,1788009010140193536,1788009010148527104,0.3842478686273388,8.333683013916016,3.202199935913086,1338.9471872331749,559.8107611717485,1,733.2905988880043,571.5145860983862,1
425,425,14.166666666666666,14.208861827850342,14.208861827850342,1788009009808349,1788009010176826624,405553,405554,1788009010173526784,1788009010181859584,0.39602288984263234,8.33272933959961,3.2999515533447266,1339.6710101533474,560.0975969369869,1,733.6707167109244,572.1838019106556,1
426,426,14.2,14.24229097366333,14.24229097366333,1788009009841778,1788009010210257152,405557,405558,1788009010206859008,1788009010215192832,0.40773588144418377,8.333683013916016,3.3979415893554688,1340.3882181074807,560.3766335766076,1,734.163620380047,572.5572757299524,1
427,427,14.233333333333333,14.275727987289429,14.275727987289429,1788009009875215,1788009010243695104,405561,405562,1788009010240192512,1788009010248525056,0.420343347639485,8.33272933959961,3.5026073455810547,1340.8897493836716,560.5688679047479,1,734.4809381334632,572.7176164872461,1
428,428,14.266666666666667,14.309156894683838,14.309156894683838,1788009009908644,1788009010277124864,405565,405566,1788009010273524480,1788009010281857536,0.43206202969872104,8.332967758178711,3.6003589630126953,1341.2061908145313,560.6691350245519,1,734.5846012505382,573.0508065470946,1
429,429,14.3,14.342593908309937,14.342593908309937,1788009009942081,1788009010310562816,405569,405570,1788009010306856960,1788009010315190784,0.44468602488914316,8.333921432495117,3.7059783935546875,1341.5004901510736,560.4460421900386,1,734.8704211302254,573.1772004537924,1
430,430,14.333333333333334,14.376030921936035,14.376030921936035,1788009009975518,1788009010344000512,405573,405574,1788009010340190208,1788009010348523264,0.4572687476753169,8.332967758178711,3.810405731201172,1341.820612719418,560.1378119310424,1,735.5722658940248,573.5177426066729,1
431,431,14.366666666666667,14.40946102142334,14.40946102142334,1788009010008948,1788009010377431552,405577,405578,1788009010373522432,1788009010381855232,0.46912732474964236,8.33272933959961,3.9091110229492188,1341.879234156137,560.0820230913831,1,736.5967613735736,574.1641223999856,1
432,432,14.4,14.442898988723755,14.442898988723755,1788009010042386,1788009010410870528,405581,405582,1788009010406854912,1788009010415188480,0.48186187560794186,8.333683013916016,4.015684127807617,1341.7837680988328,560.0060824698945,1,737.2286842130559,575.1086829025194,1
433,433,14.433333333333334,14.476336002349854,14.476336002349854,1788009010075823,1788009010444308480,405585,405586,1788009010440188160,1788009010448520960,0.49447782546494995,8.33272933959961,4.120349884033203,1342.0268699328037,559.6134439574626,1,737.552067152873,575.5021836708136,1
434,434,14.466666666666667,14.509764909744263,14.509764909744263,1788009010109252,1788009010477738496,405589,405590,1788009010473520384,1788009010481853184,0.5062229979113616,8.332967758178711,4.114627838134766,1342.0427606113947,559.4504815571078,1,737.6928867926911,575.7806719841172,1
435,435,14.5,14.543201923370361,14.543201923370361,1788009010142689,1788009010511176960,405593,405594,1788009010506852608,1788009010515186432,0.5188957230725219,8.333921432495117,4.009485244750977,1342.1911834044454,559.6377432823512,1,738.1226474172292,576.2010966963446,1
436,436,14.533333333333333,14.576633930206299,14.576633930206299,1788009010176121,1788009010544610304,405597,405598,1788009010540185856,1788009010548518912,0.5309433206489085,8.332967758178711,3.9086341857910156,1342.3803503507465,560.1100221248328,1,738.7083508999086,576.7562189815444,1
437,437,14.566666666666666,14.61006784439087,14.61006784439087,1788009010209555,1788009010578045440,405601,405602,1788009010573518336,1788009010581850880,0.5432904148783977,8.33272933959961,3.8056373596191406,1342.4728131601307,560.5905520458653,1,739.3935718387575,577.4841500107599,1
438,438,14.6,14.643497943878174,14.643497943878174,1788009010242985,1788009010611476736,405605,405606,1788009010606850560,1788009010615184384,0.5551009898724037,8.333683013916016,3.7076473236083984,1342.4196368817504,561.0684394966055,1,740.0177828674746,578.0169444647153,1
439,439,14.633333333333333,14.676935911178589,14.676935911178589,1788009010276423,1788009010644915712,405609,405610,1788009010640183808,1788009010648516608,0.5678683834048641,8.33272933959961,3.6008358001708984,1342.3419685928313,561.5012171537155,1,740.277299439822,577.8664257706105,1
440,440,14.666666666666666,14.710366010665894,14.710366010665894,1788009010309853,1788009010678346752,405613,405614,1788009010673516288,1788009010681849856,0.5796475367626023,8.333683013916016,3.503084182739258,1342.1579411720347,562.0676979877941,1,740.2499985575191,577.614424738483,1
441,441,14.7,14.743803024291992,14.743803024291992,1788009010343290,1788009010711784960,405617,405618,1788009010706849536,1788009010715182336,0.592274678111588,8.33272933959961,3.3974647521972656,1342.1155022050891,562.6980586059572,1,740.4448820233165,577.4350927968043,1
442,442,14.733333333333333,14.777238845825195,14.777238845825195,1788009010376726,1788009010745222144,405621,405622,1788009010740181760,1788009010748514560,0.6048753969843496,8.332967758178711,3.292560577392578,1341.8219988013584,562.6839779789499,1,740.7966414639791,577.2435833786261,1
443,443,14.766666666666667,14.810667991638184,14.810667991638184,1788009010410155,1788009010778652416,405625,405626,1788009010773513984,1788009010781848064,0.6165641539121728,8.333921432495117,3.195524215698242,1341.7317966197506,562.804583827612,1,741.1295912828966,577.0181279849937,1
444,444,14.8,14.844105958938599,14.844105958938599,1788009010443593,1788009010812091392,405629,405630,1788009010806847232,1788009010815180032,0.6293276108726753,8.33272933959961,3.088712692260742,1341.5206172676817,562.9114985611033,1,741.2528166107049,576.6590837406908,1
445,445,14.833333333333334,14.87754201889038,14.87754201889038,1788009010477029,1788009010845528320,405633,405634,1788009010840179712,1788009010848512512,0.6418884120171674,8.33272933959961,2.9840469360351562,1341.3452884765143,562.8062978825175,1,741.7170051755954,576.1418591608923,1
446,446,14.866666666666667,14.91097903251648,14.91097903251648,1788009010510466,1788009010878966784,405637,405638,1788009010873511936,1788009010881844736,0.654620886981402,8.33272933959961,2.877950668334961,1341.238576918901,562.55698027061,1,741.6756215568756,575.2074967847586,1
447,447,14.9,14.944408893585205,14.944408893585205,1788009010543896,1788009010912397824,405641,405642,1788009010906844160,1788009010915177216,0.6664759234356671,8.332967758178711,2.779245376586914,1341.5918293789853,562.2957302236989,1,741.6437022161178,573.9382960432905,1
448,448,14.933333333333334,14.97783899307251,14.97783899307251,1788009010577326,1788009010945829120,405645,405646,1788009010940176384,1788009010948510464,0.6782720640823916,8.333921432495117,2.681255340576172,1341.6087395899185,561.838219910253,1,741.4953432513906,572.6560471531275,1
449,449,14.966666666666667,15.011276006698608,15.011276006698608,1788009010610763,1788009010979267328,405649,405650,1788009010973509888,1788009010981842688,0.6909387428113645,8.332967758178711,2.575397491455078,1341.9415374557432,561.2405503320801,1,741.5461092778385,571.3734013580366,1
450,450,15.0,15.044713020324707,15.044713020324707,1788009010644200,1788009011012705536,405653,405654,1788009011006842112,1788009011015174912,0.7036623748211731,8.33272933959961,2.469301223754883,1342.1292217947773,560.7312110837513,1,741.4037295967694,569.3030076505903,1
451,451,15.033333333333333,15.078142881393433,15.078142881393433,1788009010677630,1788009011046136576,405657,405658,1788009011040174592,1788009011048508160,0.7154259884419523,8.333683013916016,2.371549606323242,1342.224413292421,560.1436619513322,1,741.0334950861031,567.7151849435461,1
452,452,15.066666666666666,15.111579895019531,15.111579895019531,1788009010711067,1788009011079574784,405661,405662,1788009011073507840,1788009011081840640,0.7280972818311874,8.33272933959961,2.2656917572021484,1341.5160216842091,559.6800157897969,1,740.5321768492764,567.4763126731752,1
453,453,15.1,15.145017862319946,15.145017862319946,1788009010744505,1788009011113014016,405665,405666,1788009011106839808,1788009011115172864,0.740923006494807,8.332967758178711,2.1588802337646484,1341.184908779678,558.7029934167531,1,739.8545522986715,566.958766849178,1
454,454,15.133333333333333,15.178444862365723,15.178444862365723,1788009010777932,1788009011146441984,405669,405670,1788009011140172288,1788009011148506112,0.7523101130024317,8.333921432495117,2.064228057861328,1341.1568681467052,557.1772524098429,1,739.4258933081986,566.506600753148,1
455,455,15.166666666666666,15.211881875991821,15.211881875991821,1788009010811369,1788009011179880192,405673,405674,1788009011173505536,1788009011181838592,0.7649852650854053,8.332967758178711,1.9583702087402344,1340.5861338243717,555.9960462861983,1,739.1591987825354,566.037339627698,1
456,456,15.2,15.245319843292236,15.245319843292236,1788009010844807,1788009011213319424,405677,405678,1788009011206838016,1788009011215170560,0.7778254649499284,8.33272933959961,1.8513202667236328,1340.2789390622916,555.0471273388645,1,738.9625671029382,564.7805524842545,1
457,457,15.233333333333333,15.278756856918335,15.278756856918335,1788009010878244,1788009011246757632,405681,405682,1788009011240170240,1788009011248503808,0.7904388625050066,8.333683013916016,1.7464160919189453,1340.173741981824,555.2307695921997,1,738.8185231068434,563.2187885476092,1
458,458,15.266666666666667,15.31218695640564,15.31218695640564,1788009010911674,1788009011280188672,405685,405686,1788009011273503488,1788009011281836288,0.8022603719599428,8.33272933959961,1.6477108001708984,1340.5310792595592,553.4762233496723,1,738.5403131434231,562.1240516441289,1
459,459,15.3,15.345624923706055,15.345624923706055,1788009010945112,1788009011313627648,405689,405690,1788009011306835968,1788009011315169536,0.8149854093952051,8.333683013916016,1.5418529510498047,1340.602918957711,549.315726473295,1,738.1667436051583,561.3638270346037,1
460,460,15.333333333333334,15.379060983657837,15.379060983657837,1788009010978548,1788009011347065088,405693,405694,1788009011340169216,1788009011348502016,0.8275536480686695,8.33272933959961,1.4369487762451172,1340.643918404426,548.0242157856715,1,737.6496066772261,560.3441131979123,1
461,461,15.366666666666667,15.412497997283936,15.412497997283936,1788009011011985,1788009011380503296,405697,405698,1788009011373501184,1788009011381834240,0.8402620811993934,8.332967758178711,1.3310909271240234,1341.0256205157098,551.5321690033331,1,737.1047826650106,559.4494173103091,1
462,462,15.4,15.44593596458435,15.44593596458435,1788009011045423,1788009011413942272,405701,405702,1788009011406833664,1788009011415167488,0.8529824059505078,8.333921432495117,1.2252330780029297,1341.1036160202666,552.6843015703699,1,736.2782675890794,558.5181678781736,1
463,463,15.433333333333334,15.479370832443237,15.479370832443237,1788009011078858,1788009011447378432,405705,405706,1788009011440166912,1788009011448499712,0.8654363376251788,8.33272933959961,1.1212825775146484,1340.7458685442589,551.0334511201603,1,735.5680254981926,557.8320273479058,1
464,464,15.466666666666667,15.512800931930542,15.512800931930542,1788009011112288,1788009011480809216,405709,405710,1788009011473499392,1788009011481831936,0.8772532188841202,8.33272933959961,1.0228157043457031,1340.4646290839505,549.9465435010142,1,735.1114306501094,557.0164741308819,1
465,465,15.5,15.546238899230957,15.546238899230957,1788009011145726,1788009011514247936,405713,405714,1788009011506831616,1788009011515165440,0.8899124563712307,8.333683013916016,0.9174346923828125,1340.2620503084913,550.3533723335273,1,734.4829702822561,556.0309182315483,1
466,466,15.533333333333333,15.579668045043945,15.579668045043945,1788009011179155,1788009011547677696,405717,405718,1788009011540164864,1788009011548497664,0.9016022889842632,8.33272933959961,0.8199214935302734,1339.6057974305172,550.5715566361383,1,734.2958448068232,555.6569651945867,1
467,467,15.566666666666666,15.613104820251465,15.613104820251465,1788009011212592,1788009011581115648,405721,405722,1788009011573497088,1788009011581830144,0.9142799919887843,8.332967758178711,0.7143020629882812,1338.7269273724064,551.7588480218432,1,734.3003192793745,555.6532778736558,1
468,468,15.6,15.646543025970459,15.646543025970459,1788009011246030,1788009011614555392,405725,405726,1788009011606829312,1788009011615163392,0.9270490630811042,8.333921432495117,0.6079673767089844,1338.6286720589294,553.974102534257,1,735.1047809572087,555.6259970492172,1
469,469,15.633333333333333,15.679971933364868,15.679971933364868,1788009011279459,1788009011647985152,405729,405730,1788009011640162816,1788009011648495616,0.9387428113644817,8.332967758178711,0.5104541778564453,1338.6708962054993,553.8403085557617,1,735.7210792181417,555.1133569968114,1
470,470,15.666666666666666,15.713409900665283,15.713409900665283,1788009011312897,1788009011681424128,405733,405734,1788009011673495040,1788009011681828864,0.9514232584751824,8.333921432495117,0.4048347473144531,1338.4019735131574,552.5238635981495,1,736.4495772444056,554.970126156933,1
471,471,15.7,15.746837854385376,15.746837854385376,1788009011346325,1788009011714853376,405737,405738,1788009011706828288,1788009011715161088,0.9630615164520744,8.33272933959961,0.3077983856201172,1338.6602547720436,552.4254260410087,1,737.0116014551072,554.5267975673289,1
472,472,15.733333333333333,15.780274868011475,15.780274868011475,1788009011379762,1788009011748291840,405741,405742,1788009011740160768,1788009011748493312,0.975793991416309,8.33272933959961,0.20170211791992188,1338.8902681207915,552.3894070175401,1,737.4385215611973,553.9828819230596,1
473,473,15.766666666666667,15.813705921173096,15.813705921173096,1788009011413193,1788009011781723904,405745,405746,1788009011773492736,1788009011781826816,0.9876698612501787,8.333921432495117,0.10275840759277344,1338.8662769874363,551.846500309557,1,737.7469415821059,554.3342148757214,1
474,474,15.8,15.847136974334717,15.847136974334717,1788009011446624,1788009011815155968,405749,405750,1788009011806826240,1788009011815159040,0.9996280506995509,8.332967758178711,0.0030994415283203125,1339.078297858482,551.0908819180335,1,737.5572189401179,554.1042176499308,1
475,475,15.833333333333334,15.880571842193604,15.880571842193604,1788009011480059,1788009011848592128,405754,405755,1788009011848491520,1788009011856825088,0.012073010242032386,8.333683013916016,0.10061264038085938,1339.4276982408464,550.5511327817504,1,737.3214913421366,553.6417656943419,1
476,476,15.866666666666667,15.914001941680908,15.914001941680908,1788009011513489,1788009011882023424,405758,405759,1788009011881823488,1788009011890156544,0.02397642413664845,8.332967758178711,0.19979476928710938,1339.4496163450196,549.6147764944833,1,736.6156623698441,553.3335555835895,1
477,477,15.9,15.947438955307007,15.947438955307007,1788009011546926,1788009011915461632,405762,405763,1788009011915155968,1788009011923489792,0.03667572593334287,8.333921432495117,0.3056526184082031,1339.8728517772138,549.3525214696682,1,735.4295921768492,552.6627353799586,1
478,478,15.933333333333334,15.980868816375732,15.980868816375732,1788009011580356,1788009011948892672,405766,405767,1788009011948489216,1788009011956822272,0.04841063202769592,8.332967758178711,0.40340423583984375,1340.1251030667574,548.5483494418576,1,733.7995376269915,551.7556755386059,1
479,479,15.966666666666667,16.01430583000183,16.01430583000183,1788009011613793,1788009011982330880,405770,405771,1788009011981821440,1788009011990154240,0.06111587982832618,8.33272933959961,0.5092620849609375,1340.8276042197242,547.3570508530165,1,731.7093907697525,550.74000945461,1
480,480,16.0,16.047734022140503,16.047734022140503,1788009011647221,1788009012015759872,405774,405775,1788009012015153920,1788009012023487488,0.07272415174228987,8.333683013916016,0.6060600280761719,1342.263890633241,546.3965454751369,1,729.3224827857462,549.7397948611724,1
481,481,16.033333333333335,16.081162929534912,16.081162929534912,1788009011680650,1788009012049190144,405778,405779,1788009012048487168,1788009012056819968,0.08434907010014306,8.33272933959961,0.7028579711914062,1343.745506556677,545.33797961512,1,727.7196173992149,549.6629074585363,1
482,482,16.066666666666666,16.114600896835327,16.114600896835327,1788009011714088,1788009012082629120,405782,405783,1788009012081819648,1788009012090152192,0.09716738197424893,8.33272933959961,0.8096694946289062,1345.0856645813205,544.1442963272484,1,725.9078741161956,549.7778118721477,1
483,483,16.1,16.14803194999695,16.14803194999695,1788009011747519,1788009012116061184,405786,405787,1788009012115151616,1788009012123485440,0.10914032327277928,8.333921432495117,0.9095668792724609,1346.0938280007454,543.4931727241445,1,724.0464706215489,549.1901530826115,1
484,484,16.133333333333333,16.181468963623047,16.181468963623047,1788009011780956,1788009012149499392,405790,405791,1788009012148484864,1788009012156817920,0.12174186718548825,8.332967758178711,1.0144710540771484,1346.842336516652,542.5257559375403,1,722.7381243596287,549.3223964470858,1
485,485,16.166666666666668,16.214898824691772,16.214898824691772,1788009011814386,1788009012182930176,405794,405795,1788009012181817344,1788009012190150144,0.13356223175965665,8.33272933959961,1.1129379272460938,1347.630074429335,541.4668715465683,1,721.2659445257225,549.5940575187418,1
486,486,16.2,16.24833583831787,16.24833583831787,1788009011847823,1788009012216368384,405798,405799,1788009012215149568,1788009012223483392,0.1462493562968473,8.333683013916016,1.2187957763671875,1348.0743017358127,541.2965703061506,1,719.9727553827985,549.7582907458195,1
