output_frame,source_depth_frame,bag_message_timestamp_ns,depth_device_timestamp_us,depth_frame_number,source_bag_elapsed_s,matched_clip_bag_elapsed_s,same_index_rgb_device_timestamp_us,depth_minus_rgb_device_timestamp_ms,cmavatar_target_timestamp_ns,mocap_low_frame_counter,mocap_high_frame_counter,mocap_low_timestamp_ns,mocap_high_timestamp_ns,interpolation_alpha,bracket_span_ms,nearest_mocap_sample_delta_ms,raw_valid_pixel_fraction,projected_joint_inside_count,projected_joint_nonzero_depth_count,left_wrist_depth_x,left_wrist_depth_y,left_wrist_inside_frame,right_wrist_depth_x,right_wrist_depth_y,right_wrist_inside_frame
34,34,1788008996737588882,1788008996737589,130845,1.1367948055267334,1.1367948055267334,1788008996736274,1.314878,1788008997105628160,403984,403985,1788008997098802944,1788008997107136768,0.8189906734565429,8.333683013916016,1.508474349975586,0.5752685546875,42,21,525.7947611398122,280.3222042868716,1,241.36810344701092,288.10381607313366,1
35,35,1788008996771022081,1788008996771022,130846,1.1702277660369873,1.1702277660369873,1788008996769712,1.31011,1788008997139062528,403988,403989,1788008997132136448,1788008997140468992,0.8311874105865522,8.33272933959961,1.4066696166992188,0.5743815104166666,42,20,526.0854530372114,279.90804118793375,1,241.20574283777728,287.8489527077346,1
36,36,1788008996804460049,1788008996804460,130847,1.2036657333374023,1.2036657333374023,1788008996803140,1.320124,1788008997172501248,403992,403993,1788008997165468416,1788008997173801472,0.8439815742038854,8.332967758178711,1.3000965118408203,0.5747504340277778,42,17,526.2939139723779,279.5758214182303,1,241.06804965769467,287.71178069789335,1
37,37,1788008996837896109,1788008996837896,130848,1.2371020317077637,1.2371020317077637,1788008996836577,1.31917,1788008997205938944,403996,403997,1788008997198800896,1788008997207134720,0.8565298240595051,8.333921432495117,1.195669174194336,0.5741373697916666,42,20,526.442637942692,279.33403626723697,1,240.90445690406017,287.6769674769663,1
38,38,1788008996871330023,1788008996871330,130849,1.270535945892334,1.270535945892334,1788008996870014,1.316071,1788008997239374080,404000,404001,1788008997232134144,1788008997240466944,0.868844954364682,8.332967758178711,1.0929107666015625,0.5752902560763888,42,23,526.7150051384294,278.1924647911824,1,240.71652291642175,287.7187583247341,1
39,39,1788008996904767036,1788008996904767,130850,1.3039727210998535,1.3039727210998535,1788008996903451,1.31607,1788008997272811776,404004,404005,1788008997265466368,1788008997273799168,0.881516452074392,8.33272933959961,0.9872913360595703,0.5776746961805556,42,22,526.92461500492,277.6061542301467,1,240.46546725761044,287.7095201727389,1
40,40,1788008996938201904,1788008996938202,130851,1.3374075889587402,1.3374075889587402,1788008996936890,1.312017,1788008997306247680,404008,404009,1788008997298798848,1788008997307132416,0.8938318933455398,8.333683013916016,0.8847713470458984,0.578173828125,42,26,527.0259440536961,276.3426427892034,1,240.19465831635975,287.5348296873694,1
41,41,1788008996971641064,1788008996971641,130852,1.3708469867706299,1.3708469867706299,1788008996970327,1.314164,1788008997339688448,404012,404013,1788008997332132096,1788008997340464896,0.9068383404864092,8.33272933959961,0.7762908935546875,0.5809678819444445,42,28,526.9209811804968,276.1250179542665,1,240.15305756753537,287.425952202499,1
42,42,1788008997005074978,1788008997005075,130853,1.404280662536621,1.404280662536621,1788008997003763,1.312018,1788008997373123328,404016,404017,1788008997365464320,1788008997373797120,0.9191439443792738,8.332967758178711,0.6737709045410156,0.5816840277777777,42,27,526.8998254449591,277.31925344413344,1,240.19449854117892,287.41869998440694,1
43,43,1788008997038510084,1788008997038510,130854,1.437715768814087,1.437715768814087,1788008997037200,1.31011,1788008997406559744,404020,404021,1788008997398797568,1788008997407130368,0.9315041057480473,8.332967758178711,0.5707740783691406,0.5850667317708333,42,29,526.8721264656155,277.8538371582261,1,240.2211280942419,287.50262040703865,1
44,44,1788008997071944952,1788008997071945,130855,1.4711508750915527,1.4711508750915527,1788008997070630,1.314878,1788008997439995648,404024,404025,1788008997432129792,1788008997440462848,0.9439501015707705,8.332967758178711,0.46706199645996094,0.5834147135416666,42,27,526.7895937087717,278.35271553725164,1,240.2575611123974,287.6426811695284,1
45,45,1788008997105380058,1788008997105380,130856,1.5045859813690186,1.5045859813690186,1788008997104067,1.312971,1788008997473433088,404028,404029,1788008997465462272,1788008997473796096,0.9564296953225576,8.333921432495117,0.3631114959716797,0.5860432942708333,42,27,526.7408891591026,278.72430054149027,1,240.25162812950958,287.5281945335232,1
46,46,1788008997138813972,1788008997138814,130857,1.5380196571350098,1.5380196571350098,1788008997137495,1.318931,1788008997506867712,404032,404033,1788008997498795520,1788008997507128320,0.9687267525035765,8.33272933959961,0.2605915069580078,0.5871554904513889,42,26,526.7043120107072,279.01151230600647,1,240.2399520863372,287.4848254580064,1
47,47,1788008997172247887,1788008997172248,130858,1.57145357131958,1.57145357131958,1788008997170933,1.314879,1788008997540302336,404036,404037,1788008997532127744,1788008997540460544,0.9810014306151645,8.33272933959961,0.1583099365234375,0.5891086154513889,42,26,526.7524158218902,279.17858098133064,1,240.19323933532735,287.60362548311963,1
48,48,1788008997205682039,1788008997205682,130859,1.6048877239227295,1.6048877239227295,1788008997204370,1.312017,1788008997573737472,404040,404041,1788008997565460224,1788008997573793792,0.9932196601247354,8.333683013916016,0.05650520324707031,0.5905002170138889,42,22,527.0323802171956,279.24932629653154,1,239.90554761240253,287.4727529170759,1
49,49,1788008997239116907,1788008997239117,130860,1.6383225917816162,1.6383225917816162,1788008997237800,1.317024,1788008997607173376,404045,404046,1788008997607126272,1788008997615459072,0.005665236051502146,8.33272933959961,0.047206878662109375,0.5919080946180556,42,22,527.3197937348909,279.51339707495856,1,239.55884609322075,287.3949641067358,1
50,50,1788008997272548914,1788008997272549,130861,1.6717545986175537,1.6717545986175537,1788008997271238,1.310825,1788008997640606464,404049,404050,1788008997640458496,1788008997648792320,0.017737597985924357,8.333683013916016,0.14781951904296875,0.5926784939236112,42,20,527.5390778085722,279.73869330496905,1,239.13724343117207,287.2911548274695,1
51,51,1788008997305984974,1788008997305985,130862,1.705190896987915,1.705190896987915,1788008997304665,1.319885,1788008997674043904,404053,404054,1788008997673792000,1788008997682124544,0.030243204577968526,8.33272933959961,0.25200843811035156,0.5953504774305556,42,18,527.7192345673151,279.8490574058286,1,238.7181748066894,287.0812780985981,1
52,52,1788008997339418888,1788008997339419,130863,1.7386245727539062,1.7386245727539062,1788008997338103,1.315832,1788008997707478528,404057,404058,1788008997707123968,1788008997715457024,0.04254527767445853,8.332967758178711,0.35452842712402344,0.5926133897569444,42,16,527.8738017409665,279.7555123497607,1,238.45300314773306,287.2035832331741,1
53,53,1788008997372853041,1788008997372853,130864,1.7720587253570557,1.7720587253570557,1788008997371542,1.311064,1788008997740913920,404061,404062,1788008997740456448,1788008997748790272,0.054899156057788584,8.333921432495117,0.45752525329589844,0.5938096788194445,42,18,527.9839941594336,279.3715384881308,1,238.19643090201635,287.22644174183023,1
54,54,1788008997406285048,1788008997406285,130865,1.8054909706115723,1.8054909706115723,1788008997404970,1.315117,1788008997774347008,404065,404066,1788008997773789696,1788008997782122496,0.06689365111155618,8.332967758178711,0.5574226379394531,0.5944308810763889,42,20,527.9909366596851,279.3455377226722,1,238.09173770681602,287.568174539922,1
55,55,1788008997439721107,1788008997439721,130866,1.8389270305633545,1.8389270305633545,1788008997438407,1.314163,1788008997807784448,404069,404070,1788008997807121920,1788008997815456000,0.07950221713631812,8.333921432495117,0.6625652313232422,0.5956434461805555,42,17,527.9718220527416,279.37148214765546,1,238.10801609874642,287.91379651672037,1
56,56,1788008997473151922,1788008997473152,130867,1.8723578453063965,1.8723578453063965,1788008997471836,1.315832,1788008997841216512,404073,404074,1788008997840455168,1788008997848787968,0.09135908440629471,8.33272933959961,0.7612705230712891,0.5968804253472222,42,16,527.9729393832991,279.6918744823184,1,238.09700322160808,288.1788294702363,1
57,57,1788008997506587982,1788008997506588,130868,1.9057936668395996,1.9057936668395996,1788008997505274,1.313925,1788008997874653696,404077,404078,1788008997873786624,1788008997882119424,0.1040343347639485,8.33272933959961,0.8668899536132812,0.5961317274305555,42,18,528.0122219307567,279.8291833252318,1,238.0533477169362,288.43964117841824,1
58,58,1788008997540019989,1788008997540020,130869,1.939225673675537,1.939225673675537,1788008997538711,1.308918,1788008997908086528,404081,404082,1788008997907118848,1788008997915452672,0.11612072664854814,8.333921432495117,0.9677410125732422,0.5976399739583333,42,21,528.077045556894,279.9447819147674,1,238.02503498812175,288.38735292040803,1
59,59,1788008997573457003,1788008997573457,130870,1.9726626873016357,1.9726626873016357,1788008997572141,1.316071,1788008997941524736,404085,404086,1788008997940452096,1788008997948785152,0.12872306944007325,8.332967758178711,1.0726451873779297,0.5970241970486111,42,19,528.0361940556945,279.9137269157768,1,237.98214429581083,288.5032720832369,1
60,60,1788008997606913090,1788008997606913,130871,2.0061187744140625,2.0061187744140625,1788008997605579,1.334191,1788008997974982144,404089,404090,1788008997973784320,1788008997982117120,0.14371959942775395,8.33272933959961,1.1975765228271484,0.5971896701388889,42,17,527.9525387403894,280.7005225589613,1,238.02743513663458,288.736379653169,1
61,61,1788008997640326023,1788008997640326,130872,2.039531946182251,2.039531946182251,1788008997639015,1.311064,1788008998008396288,404093,404094,1788008998007116800,1788008998015450368,0.1535446586942839,8.333683013916016,1.279592514038086,0.6020833333333333,42,20,527.9355932334622,280.84397666919455,1,238.07654188059183,288.69709218768725,1
62,62,1788008997673759937,1788008997673760,130873,2.0729658603668213,2.0729658603668213,1788008997672445,1.314878,1788008998041831424,404097,404098,1788008998040450048,1788008998048782848,0.1657796852646638,8.33272933959961,1.3813972473144531,0.6013210720486111,42,20,527.9515639721376,281.06727506380867,1,238.12697595397162,288.6385440126911,1
63,63,1788008997707194090,1788008997707194,130874,2.1064000129699707,2.1064000129699707,1788008997705882,1.312018,1788008998075266304,404101,404102,1788008998073782528,1788008998082116096,0.1780625965554729,8.333683013916016,1.483917236328125,0.6008273654513889,42,20,528.0165863095218,281.38189973137037,1,238.13969675273853,288.5113211961434,1
64,64,1788008997740628958,1788008997740629,130875,2.1398348808288574,2.1398348808288574,1788008997739310,1.318932,1788008998108702208,404105,404106,1788008998107115776,1788008998115448576,0.1903862660944206,8.33272933959961,1.5864372253417969,0.5998155381944444,42,19,528.0322153482273,281.3006480991418,1,238.16166939932617,288.4472349364456,1
65,65,1788008997774064064,1788008997774064,130876,2.1732699871063232,2.1732699871063232,1788008997772747,1.317024,1788008998142138112,404109,404110,1788008998140447744,1788008998148780800,0.20282681468341393,8.332967758178711,1.6901493072509766,0.6011691623263888,42,19,527.9818720883351,281.140422738672,1,238.27145832282497,288.48942886476914,1
66,66,1788008997807497025,1788008997807497,130877,2.206702709197998,2.206702709197998,1788008997806187,1.310111,1788008998175571968,404113,404114,1788008998173780224,1788008998182114048,0.21499070233156917,8.333921432495117,1.7917156219482422,0.5997504340277777,42,18,527.9341024872908,280.9578865458249,1,238.55013424319108,288.41318615011664,1
67,67,1788008997840929985,1788008997840930,130878,2.240135908126831,2.240135908126831,1788008997839615,1.314878,1788008998209006336,404117,404118,1788008998207113472,1788008998215446528,0.22714657663586163,8.332967758178711,1.8928050994873047,0.5999782986111111,42,20,528.0247846984225,281.49963610308174,1,238.95451009675276,288.3518762582214,1
68,68,1788008997874362946,1788008997874363,130879,2.273568630218506,2.273568630218506,1788008997873052,1.311064,1788008998242440192,404121,404122,1788008998240445952,1788008998248778496,0.23934191702432045,8.33272933959961,1.9943714141845703,0.5986572265625,42,21,528.0512049496532,281.8105376468218,1,239.4294548105509,288.5931333494511,1
69,69,1788008997907797098,1788008997907797,130880,2.3070027828216553,2.3070027828216553,1788008997906482,1.315117,1788008998275875584,404125,404126,1788008998273778176,1788008998282112000,0.251673628197059,8.333683013916016,2.0973682403564453,0.5970296223958333,42,24,528.0386062110956,282.1015792676437,1,239.93809845389603,288.85087402525016,1
70,70,1788008997941227913,1788008997941228,130881,2.3404338359832764,2.3404338359832764,1788008997939919,1.308918,1788008998309307648,404129,404130,1788008998307111424,1788008998315444224,0.26354792560801144,8.33272933959961,2.196073532104492,0.5953803168402778,42,21,528.0780838764036,282.2938913478215,1,240.2977367994657,289.1136804394965,1
71,71,1788008997974657059,1788008997974657,130882,2.3738627433776855,2.3738627433776855,1788008997973349,1.307965,1788008998342737408,404133,404134,1788008998340443648,1788008998348776704,0.27527109381705817,8.332967758178711,2.293825149536133,0.5961371527777778,42,20,528.2685549834398,282.26156963904685,1,240.40025526555823,289.23440171986084,1
72,72,1788008998008089066,1788008998008089,130883,2.407294988632202,2.407294988632202,1788008998006777,1.312018,1788008998376170752,404137,404138,1788008998373775872,1788008998382109952,0.2873694750393363,8.333921432495117,2.3949146270751953,0.5951171875,42,21,528.2076446118824,282.3802130794034,1,240.39183098338694,289.1065908144161,1
73,73,1788008998041522026,1788008998041522,130884,2.440727710723877,2.440727710723877,1788008998040207,1.315117,1788008998409604864,404141,404142,1788008998407109376,1788008998415442176,0.2994764098309061,8.332967758178711,2.4955272674560547,0.5928493923611111,42,20,528.0875862228993,282.81365452973165,1,240.34328371258937,289.0810006588466,1
74,74,1788008998074955940,1788008998074956,130885,2.4741618633270264,2.4741618633270264,1788008998073644,1.312017,1788008998443040256,404145,404146,1788008998440441600,1788008998448775424,0.3118008868545272,8.333921432495117,2.5985240936279297,0.5928331163194445,42,20,527.8283189567114,283.3861903317796,1,240.47609243199625,288.72670538593286,1
75,75,1788008998108388901,1788008998108389,130886,2.507594585418701,2.507594585418701,1788008998107075,1.313925,1788008998476473856,404149,404150,1788008998473774848,1788008998482107648,0.32389127324749645,8.33272933959961,2.6988983154296875,0.5919542100694445,42,22,527.2641801464963,283.89479476185056,1,240.61333640316806,288.42994475003036,1
76,76,1788008998141819000,1788008998141819,130887,2.541024684906006,2.541024684906006,1788008998140512,1.30701,1788008998509905408,404153,404154,1788008998507107328,1788008998515439872,0.335793991416309,8.33272933959961,2.7980804443359375,0.5938096788194445,42,20,526.7728796005791,283.58166851257437,1,240.73148363611938,288.27797499718577,1
77,77,1788008998175251961,1788008998175252,130888,2.5744576454162598,2.5744576454162598,1788008998173940,1.312018,1788008998543339520,404157,404158,1788008998540439552,1788008998548773376,0.3479716198432225,8.333683013916016,2.8998851776123047,0.5928656684027778,42,18,526.5513508614156,283.079274933191,1,240.71127300731456,288.1895728326298,1
78,78,1788008998208683968,1788008998208684,130889,2.6078898906707764,2.6078898906707764,1788008998207370,1.313925,1788008998576772864,404161,404162,1788008998573772800,1788008998582105600,0.3600286123032904,8.33272933959961,3.000020980834961,0.5937527126736111,42,20,526.2112521048065,282.9153386049209,1,240.5475104236243,288.0664934786646,1
79,79,1788008998242116928,1788008998242117,130890,2.641322612762451,2.641322612762451,1788008998240808,1.308918,1788008998610206720,404165,404166,1788008998607105024,1788008998615438080,0.3722354152956997,8.332967758178711,3.101825714111328,0.5968234592013889,42,22,525.7594008344028,282.9074898685488,1,240.06098780202763,288.1226520751805,1
80,80,1788008998275551081,1788008998275551,130891,2.6747567653656006,2.6747567653656006,1788008998274238,1.312971,1788008998643641856,404169,404170,1788008998640437248,1788008998648771328,0.3845229580889715,8.333921432495117,3.2045841217041016,0.5992024739583334,42,24,525.2213444165575,283.0315368433582,1,239.87840452397512,287.95621291609905,1
81,81,1788008998308984995,1788008998308985,130892,2.70819091796875,2.70819091796875,1788008998307673,1.312018,1788008998677076992,404173,404174,1788008998673770752,1788008998682103296,0.39679542203147355,8.33272933959961,3.3063888549804688,0.5977756076388889,42,24,524.7620768224626,283.15873554490867,1,240.0250370714187,287.77408298298616,1
82,82,1788008998342416048,1788008998342416,130893,2.741621971130371,2.741621971130371,1788008998341103,1.312971,1788008998710509312,404177,404178,1788008998707102976,1788008998715435776,0.40878397711015735,8.33272933959961,3.4062862396240234,0.5998101128472222,42,25,524.3308715008588,283.4440291703237,1,240.13844433496888,287.78416398588234,1
83,83,1788008998375843048,1788008998375843,130894,2.7750489711761475,2.7750489711761475,1788008998374533,1.31011,1788008998743937536,404181,404182,1788008998740435456,1788008998748769024,0.4202380271213595,8.333683013916016,3.5021305084228516,0.5994547526041667,42,26,524.1768804301261,283.75790902435745,1,240.2437371556492,287.91619056099046,1
84,84,1788008998409275055,1788008998409275,130895,2.808480978012085,2.808480978012085,1788008998407970,1.305103,1788008998777370880,404185,404186,1788008998773768704,1788008998782101504,0.4323032904148784,8.33272933959961,3.602266311645508,0.5983289930555555,42,23,524.1532812035568,284.30562069278164,1,240.2565469178818,288.1422013355229,1
