output_frame,source_video_frame,source_video_nominal_pts_s,source_bag_elapsed_s,matched_clip_bag_elapsed_s,rgb_device_timestamp_us,cmavatar_target_timestamp_ns,mocap_low_frame_counter,mocap_high_frame_counter,mocap_low_timestamp_ns,mocap_high_timestamp_ns,interpolation_alpha,bracket_span_ms,nearest_mocap_sample_delta_ms,left_wrist_rgb_x,left_wrist_rgb_y,left_wrist_inside_frame,right_wrist_rgb_x,right_wrist_rgb_y,right_wrist_inside_frame
22,22,0.7333333333333333,0.7355639934539795,0.7355639934539795,1788008996335051,1788008996703077120,403936,403937,1788008996698812416,1788008996707145216,0.5117882689556509,8.33272933959961,4.068136215209961,1361.6424845791132,562.3074326353303,1,715.0559084546489,582.583610527898,1
23,23,0.7666666666666667,0.7690029144287109,0.7690029144287109,1788008996368490,1788008996736516864,403940,403941,1788008996732144640,1788008996740477440,0.5247060169952219,8.332967758178711,3.9606094360351562,1362.1269990254366,562.4743345107036,1,715.1515751685879,582.8437052158259,1
24,24,0.8,0.8024399280548096,0.8024399280548096,1788008996401927,1788008996769954560,403944,403945,1788008996765477888,1788008996773810944,0.5372378472718949,8.332967758178711,3.856182098388672,1362.4343467873825,562.5674749864274,1,715.213062343701,583.089190091132,1
25,25,0.8333333333333334,0.8358759880065918,0.8358759880065918,1788008996435363,1788008996803392000,403948,403949,1788008996798810368,1788008996807143168,0.5498269005178679,8.332967758178711,3.7512779235839844,1362.6654831123776,562.7366484792965,1,715.2666630164289,583.4633995971836,1
26,26,0.8666666666666667,0.8693130016326904,0.8693130016326904,1788008996468800,1788008996836830208,403952,403953,1788008996832142592,1788008996840476416,0.5624660277499642,8.333921432495117,3.646373748779297,1363.0053483380832,563.3149396263159,1,715.2971990211297,583.8307019989516,1
27,27,0.9,0.902742862701416,0.902742862701416,1788008996502230,1788008996870261248,403956,403957,1788008996865474816,1788008996873807616,0.5743919885550787,8.33272933959961,3.546476364135742,1363.4938352589481,563.8814492990638,1,715.2453742400157,584.1660626593374,1
28,28,0.9333333333333333,0.9361798763275146,0.9361798763275146,1788008996535667,1788008996903699456,403960,403961,1788008996898807296,1788008996907140096,0.5870958512160229,8.33272933959961,3.4406185150146484,1364.0573234081078,564.0025109251077,1,715.2128058664897,584.4001025787524,1
29,29,0.9666666666666667,0.969606876373291,0.969606876373291,1788008996569094,1788008996937127424,403964,403965,1788008996932139520,1788008996940473344,0.5985123730510656,8.333921432495117,3.345966339111328,1364.848597248842,564.5729582898638,1,715.0800346852418,584.7047213883245,1
30,30,1.0,1.003044843673706,1.003044843673706,1788008996602532,1788008996970566400,403968,403969,1788008996965472768,1788008996973805568,0.6112557580612858,8.332967758178711,3.2393932342529297,1365.3036351794506,564.1577061970264,1,714.8657696261483,584.9280060887113,1
31,31,1.0333333333333334,1.0364818572998047,1.0364818572998047,1788008996635969,1788008997004004352,403972,403973,1788008996998804992,1788008997007139072,0.6238878558146188,8.333921432495117,3.134489059448242,1365.6838655729532,563.4966125880655,1,714.6486097451391,585.0134217644024,1
32,32,1.0666666666666667,1.0699219703674316,1.0699219703674316,1788008996669409,1788008997037446144,403976,403977,1788008997032138240,1788008997040471040,0.636967095851216,8.33272933959961,3.025054931640625,1366.0962177812326,562.8834990931504,1,714.5055925660663,584.9023350394995,1
33,33,1.1,1.1033499240875244,1.1033499240875244,1788008996702837,1788008997070874880,403980,403981,1788008997065470720,1788008997073803520,0.648555078683834,8.33272933959961,2.928495407104492,1366.817501144572,562.7483101021559,1,714.3082355741824,584.7658590149106,1
34,34,1.1333333333333333,1.136786937713623,1.136786937713623,1788008996736274,1788008997104313088,403984,403985,1788008997098802944,1788008997107136768,0.6611832694398352,8.333683013916016,2.8235912322998047,1367.6484633840741,562.0353095843031,1,714.0480044293262,584.6263297665192,1
35,35,1.1666666666666667,1.170224905014038,1.170224905014038,1788008996769712,1788008997137752320,403988,403989,1788008997132136448,1788008997140468992,0.6739628040057225,8.33272933959961,2.7167797088623047,1368.347168845496,561.0128467159506,1,713.6725640634528,584.0682813315198,1
36,36,1.2,1.2036528587341309,1.2036528587341309,1788008996803140,1788008997171181312,403992,403993,1788008997165468416,1788008997173801472,0.6855597836971761,8.332967758178711,2.620220184326172,1368.8605714320393,560.2238440497952,1,713.3239293600931,583.7397731706325,1
37,37,1.2333333333333334,1.2370898723602295,1.2370898723602295,1788008996836577,1788008997204619520,403996,403997,1788008997198800896,1788008997207134720,0.6981833786296667,8.333921432495117,2.5153160095214844,1369.1971628709687,559.6421803878022,1,712.9296039259428,583.644110995661,1
38,38,1.2666666666666666,1.2705268859863281,1.2705268859863281,1788008996870014,1788008997238057728,404000,404001,1788008997232134144,1788008997240466944,0.7108809476123716,8.332967758178711,2.409219741821289,1369.7766562531415,556.991402074104,1,712.4766843908609,583.7337651434403,1
39,39,1.3,1.3039638996124268,1.3039638996124268,1788008996903451,1788008997271495936,404004,404005,1788008997265466368,1788008997273799168,0.7235765379113018,8.33272933959961,2.3033618927001953,1370.289541558406,555.6009474036425,1,711.9059489809858,583.7262773200262,1
40,40,1.3333333333333333,1.3374028205871582,1.3374028205871582,1788008996936890,1788008997304935680,404008,404009,1788008997298798848,1788008997307132416,0.7363964067059564,8.333683013916016,2.196788787841797,1370.4386295593736,552.5521709137722,1,711.251878493302,583.3314611465364,1
41,41,1.3666666666666667,1.3708398342132568,1.3708398342132568,1788008996970327,1788008997338374144,404012,404013,1788008997332132096,1788008997340464896,0.749098712446352,8.33272933959961,2.0906925201416016,1370.1197788738843,551.9357899394765,1,711.1345868160097,583.0750230713991,1
42,42,1.4,1.404275894165039,1.404275894165039,1788008997003763,1788008997371811328,404016,404017,1788008997365464320,1788008997373797120,0.7616949443506623,8.332967758178711,1.985788345336914,1370.126706610234,554.7226638917742,1,711.2406015707279,583.0581523149143,1
43,43,1.4333333333333333,1.4377129077911377,1.4377129077911377,1788008997037200,1788008997405249536,404020,404021,1788008997398797568,1788008997407130368,0.7742839975966352,8.332967758178711,1.8808841705322266,1370.0998708357645,556.0256870993427,1,711.3054442898975,583.2320171202424,1
44,44,1.4666666666666666,1.4711430072784424,1.4711430072784424,1788008997070630,1788008997438680576,404024,404025,1788008997432129792,1788008997440462848,0.7861291522417099,8.332967758178711,1.7821788787841797,1369.9392648421947,557.2338335124073,1,711.392824709367,583.5633065943553,1
45,45,1.5,1.504580020904541,1.504580020904541,1788008997104067,1788008997472119808,404028,404029,1788008997465462272,1788008997473796096,0.7988556715777428,8.333921432495117,1.676321029663086,1369.854115736313,558.1296436425852,1,711.3921494754477,583.3184524077058,1
46,46,1.5333333333333334,1.5380079746246338,1.5380079746246338,1788008997137495,1788008997505548800,404032,404033,1788008997498795520,1788008997507128320,0.8104434907010014,8.33272933959961,1.5795230865478516,1369.786564688659,558.8173516591345,1,711.3557673910741,583.1971420240062,1
47,47,1.5666666666666667,1.5714459419250488,1.5714459419250488,1788008997170933,1788008997538987520,404036,404037,1788008997532127744,1788008997540460544,0.8232045779685264,8.33272933959961,1.4731884002685547,1369.9114921812723,559.2076761035976,1,711.2513517516618,583.4843664731145,1
48,48,1.6,1.6048829555511475,1.6048829555511475,1788008997204370,1788008997572425472,404040,404041,1788008997565460224,1788008997573793792,0.8357841734851519,8.333683013916016,1.3685226440429688,1370.608488158128,559.3723641029444,1,710.5729752707167,583.1933406105649,1
49,49,1.6333333333333333,1.638312816619873,1.638312816619873,1788008997237800,1788008997605856256,404044,404045,1788008997598793472,1788008997607126272,0.8475822603719599,8.33272933959961,1.2700557708740234,1371.364248532956,559.9351032764125,1,709.737929061539,582.9952719853393,1
50,50,1.6666666666666667,1.6717510223388672,1.6717510223388672,1788008997271238,1788008997639295488,404048,404049,1788008997632125696,1788008997640458496,0.8604331778776001,8.332967758178711,1.1630058288574219,1371.93873783854,560.5517240250326,1,708.7568173373728,582.7784838236348,1
51,51,1.7,1.7051780223846436,1.7051780223846436,1788008997304665,1788008997672723456,404052,404053,1788008997665457920,1788008997673792000,0.8718066084966385,8.333921432495117,1.0683536529541016,1372.4408010806342,560.7350340114954,1,707.7535411375337,582.2870957684158,1
52,52,1.7333333333333334,1.7386159896850586,1.7386159896850586,1788008997338103,1788008997706162688,404056,404057,1788008997698791168,1788008997707123968,0.8846351931330472,8.33272933959961,0.9613037109375,1372.8183813812705,560.5473462707091,1,707.1171224539042,582.5246657870556,1
53,53,1.7666666666666666,1.77205491065979,1.77205491065979,1788008997371542,1788008997739602688,404060,404061,1788008997732123648,1788008997740456448,0.8975679542203148,8.33272933959961,0.8535385131835938,1373.0511396844952,559.6346401964104,1,706.5119404656725,582.5966213778331,1
54,54,1.8,1.8054828643798828,1.8054828643798828,1788008997404970,1788008997773031680,404064,404065,1788008997765455872,1788008997773789696,0.9090518967786233,8.333683013916016,0.7579326629638672,1373.0381938908797,559.5338680416095,1,706.2438180228507,583.3366016556546,1
55,55,1.8333333333333333,1.8389198780059814,1.8389198780059814,1788008997438407,1788008997806470144,404068,404069,1788008997798789376,1788008997807121920,0.9217739628040057,8.33272933959961,0.6518363952636719,1372.958703537907,559.5866144545175,1,706.2955616407588,584.1122935554685,1
56,56,1.8666666666666667,1.8723490238189697,1.8723490238189697,1788008997471836,1788008997839900416,404072,404073,1788008997832121344,1788008997840455168,0.9334286940351881,8.333921432495117,0.5548000335693359,1372.980752934723,560.3494568369783,1,706.2785198874168,584.7232062922533,1
57,57,1.9,1.9057869911193848,1.9057869911193848,1788008997505274,1788008997873339648,404076,404077,1788008997865453824,1788008997873786624,0.9463534662813653,8.332967758178711,0.4470348358154297,1373.093237091573,560.6678923158722,1,706.1960071047677,585.3233824051504,1
58,58,1.9333333333333333,1.9392240047454834,1.9392240047454834,1788008997538711,1788008997906777600,404080,404081,1788008997898786048,1788008997907118848,0.9590557939914163,8.33272933959961,0.34117698669433594,1373.2574065324889,560.9450747994096,1,706.1452927205869,585.21996855594,1
59,59,1.9666666666666666,1.972653865814209,1.972653865814209,1788008997572141,1788008997940208640,404084,404085,1788008997932118528,1788008997940452096,0.970790181381244,8.333683013916016,0.2434253692626953,1373.1250645331563,560.8328519832584,1,706.0422991395998,585.4528895548788,1
60,60,2.0,2.006091833114624,2.006091833114624,1788008997605579,1788008997973647872,404088,404089,1788008997965451776,1788008997973784320,0.9836051502145923,8.33272933959961,0.1366138458251953,1372.9126354681368,562.7045585885444,1,706.1503029832481,585.9949004879138,1
61,61,2.033333333333333,2.0395278930664062,2.0395278930664062,1788008997639015,1788008998007085056,404092,404093,1788008997998783744,1788008998007116800,0.9961946725415581,8.332967758178711,0.03170967102050781,1372.8735742307522,563.0651497199117,1,706.2665639680707,585.9221620199321,1
62,62,2.066666666666667,2.072957992553711,2.072957992553711,1788008997672445,1788008998040516352,404097,404098,1788008998040450048,1788008998048782848,0.007954220314735336,8.33272933959961,0.06628036499023438,1372.9222274926783,563.5813368698138,1,706.3789064498985,585.7826343035465,1
63,63,2.1,2.1063950061798096,2.1063950061798096,1788008997705882,1788008998073954048,404101,404102,1788008998073782528,1788008998082116096,0.020598500886879898,8.333683013916016,0.171661376953125,1373.1291206320761,564.3634266407104,1,706.3990005366613,585.5060527443104,1
64,64,2.1333333333333333,2.1398229598999023,2.1398229598999023,1788008997739310,1788008998107383040,404105,404106,1788008998107115776,1788008998115448576,0.03207439198855508,8.33272933959961,0.26726722717285156,1373.182495214433,564.1599288794212,1,706.4351160069139,585.3413045834145,1
65,65,2.1666666666666665,2.173259973526001,2.173259973526001,1788008997772747,1788008998140820736,404109,404110,1788008998140447744,1788008998148780800,0.04474836199250379,8.332967758178711,0.37288665771484375,1373.0200348047274,563.8241502449447,1,706.6601351426098,585.4521105318513,1
66,66,2.2,2.206699848175049,2.206699848175049,1788008997806187,1788008998174261760,404113,404114,1788008998173780224,1788008998182114048,0.057788585323987986,8.333921432495117,0.48160552978515625,1372.8577688046912,563.3424638377337,1,707.2934436740136,585.2916608277637,1
67,67,2.2333333333333334,2.2401280403137207,2.2401280403137207,1788008997839615,1788008998207691264,404117,404118,1788008998207113472,1788008998215446528,0.06932562730680095,8.332967758178711,0.5776882171630859,1373.1581295078715,564.5758557066841,1,708.2156345378361,585.1326587081334,1
68,68,2.2666666666666666,2.2735648155212402,2.2735648155212402,1788008997873052,1788008998241129216,404121,404122,1788008998240445952,1788008998248778496,0.08200286123032904,8.33272933959961,0.6833076477050781,1373.3304499882868,565.3673339176355,1,709.35541733623,585.6667339952138,1
69,69,2.3,2.306994915008545,2.306994915008545,1788008997906482,1788008998274560512,404125,404126,1788008998273778176,1788008998282112000,0.09386622418035132,8.333683013916016,0.7822513580322266,1373.3827127827035,566.0132825108614,1,710.5533598470657,586.2573842169218,1
70,70,2.3333333333333335,2.3404319286346436,2.3404319286346436,1788008997939919,1788008998307998464,404129,404130,1788008998307111424,1788008998315444224,0.10643776824034334,8.33272933959961,0.8869171142578125,1373.5663562112445,566.5182391007768,1,711.4241314352696,586.8532439362288,1
71,71,2.3666666666666667,2.3738620281219482,2.3738620281219482,1788008997973349,1788008998341429504,404133,404134,1788008998340443648,1788008998348776704,0.11830848902749563,8.332967758178711,0.9858608245849609,1374.1196150531237,566.4375874457053,1,711.7022022232755,587.1417993212142,1
72,72,2.4,2.407289981842041,2.407289981842041,1788008998006777,1788008998374858496,404137,404138,1788008998373775872,1788008998382109952,0.12990988413674726,8.333921432495117,1.0826587677001953,1374.0430973566108,566.6830289001466,1,711.7032362952364,586.8602566932597,1
73,73,2.433333333333333,2.4407198429107666,2.4407198429107666,1788008998040207,1788008998408289792,404141,404142,1788008998407109376,1788008998415442176,0.14165546050184544,8.332967758178711,1.180410385131836,1373.8277701933507,567.7054190568891,1,711.6014953966518,586.8380744741618,1
74,74,2.466666666666667,2.4741568565368652,2.4741568565368652,1788008998073644,1788008998441728000,404145,404146,1788008998440441600,1788008998448775424,0.1543412959519382,8.333921432495117,1.2862682342529297,1373.3149301152043,569.0578378659766,1,711.9330538104921,586.0325547077626,1
75,75,2.5,2.5075879096984863,2.5075879096984863,1788008998107075,1788008998475159808,404149,404150,1788008998473774848,1788008998482107648,0.16620886981402003,8.33272933959961,1.3849735260009766,1371.9328583289837,570.3795726920043,1,712.2664068046229,585.3568995089363,1
76,76,2.533333333333333,2.541024923324585,2.541024923324585,1788008998140512,1788008998508598272,404153,404154,1788008998507107328,1788008998515439872,0.17894134477825466,8.33272933959961,1.4910697937011719,1370.603242513219,569.6991281899751,1,712.5883249003392,585.0016625366127,1
77,77,2.566666666666667,2.5744528770446777,2.5744528770446777,1788008998173940,1788008998542027520,404157,404158,1788008998540439552,1788008998548773376,0.19053613320363907,8.333683013916016,1.5878677368164062,1370.0155796526756,568.4969236471022,1,712.5907067928675,584.8142164326807,1
78,78,2.6,2.6078829765319824,2.6078829765319824,1788008998207370,1788008998575458816,404161,404162,1788008998573772800,1788008998582105600,0.2023175965665236,8.33272933959961,1.6858577728271484,1369.1352614894158,568.0939716177566,1,712.2724108233427,584.5260468435627,1
79,79,2.6333333333333333,2.6413209438323975,2.6413209438323975,1788008998240808,1788008998608898048,404165,404166,1788008998607105024,1788008998615438080,0.2151583645675374,8.332967758178711,1.79290771484375,1367.9671894166916,568.1065439209165,1,711.1803429093807,584.648788624921,1
80,80,2.6666666666666665,2.674751043319702,2.674751043319702,1788008998274238,1788008998642329088,404169,404170,1788008998640437248,1788008998648771328,0.2269775425547132,8.333921432495117,1.8916130065917969,1366.568000621927,568.4197943046263,1,710.7382552940201,584.2997250179352,1
81,81,2.7,2.708185911178589,2.708185911178589,1788008998307673,1788008998675764736,404173,404174,1788008998673770752,1788008998682103296,0.23931330472103005,8.33272933959961,1.9941329956054688,1365.3889693369847,568.7187899679192,1,711.0956063532743,583.860497437579,1
82,82,2.7333333333333334,2.7416160106658936,2.7416160106658936,1788008998341103,1788008998709196032,404177,404178,1788008998707102976,1788008998715435776,0.2511874105865522,8.33272933959961,2.093076705932617,1364.24055627714,569.4009249372024,1,711.3896117563922,583.8896084503887,1
83,83,2.7666666666666666,2.775045871734619,2.775045871734619,1788008998374533,1788008998742627072,404181,404182,1788008998740435456,1788008998748769024,0.2630028036848429,8.333683013916016,2.191781997680664,1363.8537241367342,570.1591491120504,1,711.6608109157962,584.1622390517358,1
84,84,2.8,2.8084828853607178,2.8084828853607178,1788008998407970,1788008998776065536,404185,404186,1788008998773768704,1788008998782101504,0.27565092989985696,8.33272933959961,2.296924591064453,1363.8400683600585,571.4620827688293,1,711.7022148676685,584.6868391161443,1
85,85,2.8333333333333335,2.8419058322906494,2.8419058322906494,1788008998441393,1788008998809489664,404189,404190,1788008998807100672,1788008998815433728,0.28668707619238365,8.332967758178711,2.3889541625976562,1363.8090433594143,572.182694706337,1,711.5337609437214,584.6746827741371,1
86,86,2.8666666666666667,2.875342845916748,2.875342845916748,1788008998474830,1788008998842927616,404193,404194,1788008998840433152,1788008998848766976,0.2993277070519239,8.333921432495117,2.4945735931396484,1363.7783253701368,573.144044277223,1,711.2725974861678,584.4853541840785,1
87,87,2.9,2.9087729454040527,2.9087729454040527,1788008998508260,1788008998876358656,404197,404198,1788008998873765376,1788008998882098176,0.3112160228898426,8.33272933959961,2.5932788848876953,1363.876500120365,573.6731783484054,1,710.9304397012808,584.8294992264143,1
88,88,2.933333333333333,2.942201852798462,2.942201852798462,1788008998541689,1788008998909788928,404201,404202,1788008998907097856,1788008998915431424,0.322910110430852,8.333683013916016,2.691030502319336,1364.034756849252,573.6532101786482,1,710.4615488341308,585.0266887237434,1
89,89,2.966666666666667,2.9756319522857666,2.9756319522857666,1788008998575119,1788008998943220224,404205,404206,1788008998940431104,1788008998948763904,0.33470672389127326,8.33272933959961,2.789020538330078,1364.4282150078288,574.450470191922,1,709.9034173841683,585.9186969216635,1
90,90,3.0,3.009060859680176,3.009060859680176,1788008998608548,1788008998976649984,404209,404210,1788008998973763328,1788008998982096128,0.34642785614145516,8.332967758178711,2.8867721557617188,1364.458660782762,574.5038427625826,1,709.121817657372,585.3743398211408,1
91,91,3.033333333333333,3.042490005493164,3.042490005493164,1788008998641977,1788008999010080256,404213,404214,1788008999007095552,1788008999015429376,0.35814618795594333,8.333921432495117,2.984762191772461,1364.374426642613,573.8357510822838,1,708.7680303602586,584.9185958526015,1
92,92,3.066666666666667,3.075925827026367,3.075925827026367,1788008998675413,1788008999043517440,404217,404218,1788008999040428800,1788008999048761856,0.3706331721553031,8.332967758178711,3.0884742736816406,1364.305156183281,573.8636478391189,1,708.351459520097,585.1936073932909,1
93,93,3.1,3.1093578338623047,3.1093578338623047,1788008998708845,1788008999076950528,404221,404222,1788008999073761280,1788008999082095104,0.38269203261336004,8.333921432495117,3.1893253326416016,1364.6394023655064,574.0177909871054,1,708.1382621223802,585.2551296169172,1
94,94,3.1333333333333333,3.142786979675293,3.142786979675293,1788008998742274,1788008999110380800,404225,404226,1788008999107094528,1788008999115427328,0.3943919885550787,8.33272933959961,3.2863616943359375,1365.3491416489505,574.3169568125597,1,707.9282162299648,585.0034060951265,1
95,95,3.1666666666666665,3.176218032836914,3.176218032836914,1788008998775705,1788008999143813120,404229,404230,1788008999140426752,1788008999148759552,0.4063805436337625,8.33272933959961,3.386259078979492,1366.0681808163172,574.5845343680594,1,707.7632358248926,584.4795997100067,1
96,96,3.2,3.209653854370117,3.209653854370117,1788008998809141,1788008999177250048,404233,404234,1788008999173759232,1788008999182092800,0.41889340275791037,8.333683013916016,3.490924835205078,1366.613883361686,574.1066919627189,1,707.6412516748371,583.1443531927239,1
97,97,3.2333333333333334,3.2430830001831055,3.2430830001831055,1788008998842570,1788008999210680576,404237,404238,1788008999207092480,1788008999215425280,0.4305865522174535,8.33272933959961,3.587961196899414,1366.770996839609,573.81736278656,1,707.5098137392051,582.5800058978557,1
98,98,3.2666666666666666,3.276512861251831,3.276512861251831,1788008998876000,1788008999244111616,404241,404242,1788008999240424704,1788008999248757504,0.44244799862664874,8.332967758178711,3.6869049072265625,1366.7294310280063,573.4543689113785,1,707.3281469603927,582.1452549954591,1
99,99,3.3,3.3099420070648193,3.3099420070648193,1788008998909429,1788008999277541632,404245,404246,1788008999273756928,1788008999282091008,0.45412673437276496,8.333921432495117,3.784656524658203,1366.6735164425836,573.1746374119355,1,707.2936695494163,581.7380973917552,1
100,100,3.3333333333333335,3.343371868133545,3.343371868133545,1788008998942859,1788008999310972160,404249,404250,1788008999307090176,1788008999315422976,0.46586552217453503,8.33272933959961,3.8819313049316406,1366.9239543905853,573.0216096341502,1,707.405531536087,581.4040424021719,1
101,101,3.3666666666666667,3.3768019676208496,3.3768019676208496,1788008998976289,1788008999344403200,404253,404254,1788008999340422656,1788008999348755456,0.47771101573676683,8.33272933959961,3.9806365966796875,1367.2823099901525,573.0975756943875,1,707.3788634603602,581.0127923646548,1
102,102,3.4,3.4102399349212646,3.4102399349212646,1788008999009727,1788008999377841920,404257,404258,1788008999373754880,1788008999382088704,0.4904159752817989,8.333683013916016,4.086971282958984,1367.368633796517,572.8889655783057,1,707.4000800081442,581.0211240657815,1
103,103,3.433333333333333,3.4436678886413574,3.4436678886413574,1788008999043155,1788008999411271168,404261,404262,1788008999407088384,1788008999415420928,0.5019742489270387,8.33272933959961,4.149913787841797,1367.480008578459,572.433968159077,1,707.4068424414575,581.1738459650154,1
104,104,3.466666666666667,3.4770989418029785,3.4770989418029785,1788008999076586,1788008999444703232,404265,404266,1788008999440420352,1788008999448753408,0.5139767102514949,8.332967758178711,4.050016403198242,1367.5310864064732,571.9385213967988,1,707.4705490507715,581.0235406695302,1
105,105,3.5,3.510535955429077,3.510535955429077,1788008999110023,1788008999478141696,404269,404270,1788008999473753600,1788008999482086656,0.5265943749821178,8.332967758178711,3.944873809814453,1367.6963845283012,571.7299800890858,1,707.8442851326038,580.7512976518086,1
